seed,data,method,wandb_url,cluster_test_acc,cluster_context_acc,Accuracy,TPR,TNR,Renyi preds and s,Accuracy_colour_1.0,Accuracy_colour_0.0,Accuracy_colour_0.0-colour_1.0,Accuracy_colour_0.0/colour_1.0,prob_pos_colour_1.0,prob_pos_colour_0.0,prob_pos_colour_0.0-colour_1.0,prob_pos_colour_0.0/colour_1.0,TPR_colour_1.0,TPR_colour_0.0,TPR_colour_0.0-colour_1.0,TPR_colour_0.0/colour_1.0,TNR_colour_1.0,TNR_colour_0.0,TNR_colour_0.0-colour_1.0,TNR_colour_0.0/colour_1.0
13,x_zero_s,"pytorch_classifier",https://wandb.ai/predictive-analytics-lab/fdm/runs/ngv3rqc9,0.0,0.0,0.7527308838133069,0.4938900203665988,0.999031007751938,0.570165161475713,0.9939759036144579,0.5166994106090373,0.4772764930054205,0.519830922188486,0.4879518072289157,0.0,0.4879518072289157,0.0,0.9897959183673469,0.0,0.9897959183673469,0.0,0.9980237154150198,1.0,0.0019762845849802257,0.9980237154150198
20,x_zero_s,"pytorch_classifier",https://wandb.ai/predictive-analytics-lab/fdm/runs/8caa4ssz,0.0,0.0,0.9766633565044687,0.9521384928716904,1.0,0.02937031953327119,0.998,0.9556213017751479,0.042378698224852074,0.9575363745241963,0.479,0.44970414201183434,0.02929585798816564,0.9388395449098839,0.9958419958419958,0.9101796407185628,0.08566235512343301,0.9139799732476591,1.0,1.0,0.0,1.0
21,x_zero_s,"pytorch_classifier",https://wandb.ai/predictive-analytics-lab/fdm/runs/nqpi1nww,0.0,0.0,0.9622641509433962,0.9236252545824847,0.999031007751938,0.052086212707374006,0.9273631840796019,0.9970267591674926,0.06966357508789067,0.9301286806524038,0.4248756218905473,0.4767096134786918,0.0518339915881445,0.8912671569387988,0.854,0.995850622406639,0.14185062240663904,0.8575583333333333,1.0,0.9981024667931688,0.00189753320683117,0.9981024667931688
22,x_zero_s,"pytorch_classifier",https://wandb.ai/predictive-analytics-lab/fdm/runs/a1m5pn42,0.0,0.0,0.9309831181727904,0.860488798370672,0.998062015503876,0.1449970764178148,0.9932627526467758,0.8646153846153846,0.1286473680313912,0.8704800238521168,0.4898941289701636,0.3466666666666667,0.14322746230349692,0.7076358873608383,0.990234375,0.7191489361702128,0.2710854388297872,0.7262411347517731,0.9962049335863378,1.0,0.003795066413662229,0.9962049335863378
23,x_zero_s,"pytorch_classifier",https://wandb.ai/predictive-analytics-lab/fdm/runs/iviik6ji,0.0,0.0,0.9404170804369414,0.879837067209776,0.998062015503876,0.09712547019517373,0.8861138861138861,0.9940769990128332,0.10796311289894711,0.8913936113538894,0.38161838161838163,0.4777887462981244,0.09617036467974277,0.7987178111145053,0.7701612903225806,0.9917695473251029,0.2216082570025223,0.7765526703252577,1.0,0.9962049335863378,0.003795066413662229,0.9962049335863378
14,x_zero_s,"pytorch_classifier",https://wandb.ai/predictive-analytics-lab/fdm/runs/o1beifl9,0.0,0.0,0.977656405163853,0.9541751527494908,1.0,0.06507996004053418,0.996993987975952,0.9586614173228346,0.03833257065311735,0.9615518537569737,0.49799599198396793,0.4330708661417323,0.06492512584223564,0.8696272120914463,0.994,0.9128630705394191,0.08113692946058093,0.91837331040183,1.0,1.0,0.0,1.0
15,x_zero_s,"pytorch_classifier",https://wandb.ai/predictive-analytics-lab/fdm/runs/1rrrn1fg,0.0,0.0,0.9384309831181727,0.8747454175152749,0.999031007751938,0.10206371751799713,0.8807429130009775,0.9979818365287588,0.11723892352778131,0.8825239906814648,0.37732160312805474,0.4783047426841574,0.10098313955610266,0.7888728031643507,0.7598425196850394,0.9978902953586498,0.23804777567361046,0.7614489520733798,1.0,0.9980657640232108,0.0019342359767892114,0.9980657640232108
16,x_zero_s,"pytorch_classifier",https://wandb.ai/predictive-analytics-lab/fdm/runs/96u5etp9,0.0,0.0,0.9364448857994042,0.8727087576374746,0.997093023255814,0.0951813157964432,0.9959677419354839,0.8786692759295499,0.11729846600593397,0.8822266414191432,0.4747983870967742,0.3806262230919765,0.09417216400479766,0.8016586269792797,0.997867803837953,0.7582846003898636,0.23958320344808948,0.7599048666300129,0.994263862332696,1.0,0.005736137667303964,0.994263862332696
24,x_zero_s,"pytorch_classifier",https://wandb.ai/predictive-analytics-lab/fdm/runs/l0k6283h,0.0,0.0,0.9329692154915591,0.8645621181262729,0.998062015503876,0.09093407673471096,0.8675298804780877,0.998019801980198,0.13048992150211036,0.8692511699234807,0.37749003984063745,0.46732673267326735,0.0898366928326299,0.8077647038962792,0.740234375,1.0,0.259765625,0.740234375,1.0,0.9962962962962963,0.0037037037037036535,0.9962962962962963
25,x_zero_s,"pytorch_classifier",https://wandb.ai/predictive-analytics-lab/fdm/runs/ymhbv4sd,0.0,0.0,0.9607745779543198,0.9195519348268839,1.0,0.07956201424505364,0.9297029702970298,0.9920318725099602,0.062328902212930415,0.9371704640343553,0.4089108910891089,0.48804780876494025,0.07913691767583136,0.8378500707213578,0.8533057851239669,0.9839357429718876,0.13062995784792064,0.867237308146399,1.0,1.0,0.0,1.0
26,x_zero_s,"pytorch_classifier",https://wandb.ai/predictive-analytics-lab/fdm/runs/zfanebwr,0.0,0.0,0.9627606752730884,0.924643584521385,0.999031007751938,0.06440176017851112,0.9961649089165868,0.9268795056642637,0.06928540325232313,0.9304478579478604,0.4822627037392138,0.4181256436663234,0.06413706007289044,0.867008044421422,0.994059405940594,0.8511530398322851,0.14290636610830898,0.8562396117834741,0.9981412639405205,1.0,0.0018587360594795044,0.9981412639405205
17,x_zero_s,"pytorch_classifier",https://wandb.ai/predictive-analytics-lab/fdm/runs/lq2za462,0.0,0.0,0.9637537239324727,0.9327902240325866,0.9932170542635659,0.04243986319271752,0.9919191919191919,0.9365234375,0.05539575441919187,0.9441529563391039,0.4797979797979798,0.4375,0.04229797979797978,0.9118421052631579,0.997867803837953,0.8732943469785575,0.12457345685939558,0.8751603605404775,0.9865642994241842,1.0,0.013435700575815779,0.9865642994241842
18,x_zero_s,"pytorch_classifier",https://wandb.ai/predictive-analytics-lab/fdm/runs/0hucgm0g,0.0,0.0,0.9379344587884806,0.8747454175152749,0.998062015503876,0.09734178385612964,0.994,0.8826429980276134,0.11135700197238663,0.8879708229654059,0.476,0.3796844181459566,0.09631558185404338,0.797656340642766,0.9916317991631799,0.7638888888888888,0.22774291027429105,0.7703352086263479,0.9961685823754789,1.0,0.003831417624521105,0.9961685823754789
19,x_zero_s,"pytorch_classifier",https://wandb.ai/predictive-analytics-lab/fdm/runs/pzu0w6j6,0.0,0.0,0.9081429990069514,0.8126272912423625,0.999031007751938,0.18851310332119134,0.8202357563850687,0.9979919678714859,0.17775621148641718,0.8218861301403707,0.3055009823182711,0.4899598393574297,0.1844588570391586,0.6235224966987665,0.6295546558704453,0.9979508196721312,0.3683961638016858,0.6308473759030335,1.0,0.9980314960629921,0.0019685039370078705,0.9980314960629921
27,x_zero_s,"pytorch_classifier",https://wandb.ai/predictive-analytics-lab/fdm/runs/y4jtf1hx,0.0,0.0,0.948857994041708,0.8971486761710794,0.998062015503876,0.032075080959645605,0.9959308240081384,0.903976721629486,0.09195410237865242,0.9076701913807811,0.4547304170905392,0.42289039767216297,0.03184001941837622,0.9299804494669713,0.9955257270693513,0.8149532710280374,0.1805724560413139,0.8186159823585004,0.996268656716418,1.0,0.003731343283582045,0.996268656716418
28,x_zero_s,"pytorch_classifier",https://wandb.ai/predictive-analytics-lab/fdm/runs/jnpz1k30,0.0,0.0,0.9175769612711023,0.8329938900203666,0.998062015503876,0.20144131254720993,0.8363821138211383,0.9951456310679612,0.15876351724682292,0.8404620265714853,0.30589430894308944,0.503883495145631,0.19798918620254158,0.607073484029638,0.6515151515151515,0.9942307692307693,0.34271561771561776,0.6552957036516031,1.0,0.996078431372549,0.0039215686274509665,0.996078431372549
29,x_zero_s,"pytorch_classifier",https://wandb.ai/predictive-analytics-lab/fdm/runs/kjw5fso9,0.0,0.0,0.9285004965243296,0.8543788187372708,0.999031007751938,0.1283933102075118,0.99706457925636,0.8578629032258065,0.13920167603055356,0.8603885054924183,0.4794520547945205,0.3528225806451613,0.1266294741493592,0.7358870967741936,0.9959266802443992,0.7128309572301426,0.2830957230142567,0.7157464212678937,0.9981167608286252,1.0,0.0018832391713747842,0.9981167608286252
