seed,data,method,wandb_url,eta,Accuracy,TPR,TNR,Renyi preds and s,Accuracy_colour_1.0,Accuracy_colour_0.0,Accuracy_colour_0.0-colour_1.0,Accuracy_colour_0.0/colour_1.0,prob_pos_colour_1.0,prob_pos_colour_0.0,prob_pos_colour_0.0-colour_1.0,prob_pos_colour_0.0/colour_1.0,TPR_colour_1.0,TPR_colour_0.0,TPR_colour_0.0-colour_1.0,TPR_colour_0.0/colour_1.0,TNR_colour_1.0,TNR_colour_0.0,TNR_colour_0.0-colour_1.0,TNR_colour_0.0/colour_1.0
10,baseline,"dro",(None),0.01,0.753227408142999,0.4979633401221996,0.9961240310077519,0.5631377390160994,0.9960707269155207,0.5050200803212851,0.4910506465942356,0.5070122699872468,0.48428290766208254,0.0,0.48428290766208254,0.0,1.0,0.0,1.0,0.0,0.9924385633270322,1.0,0.007561436672967825,0.9924385633270322
10,baseline,"dro",(None),0.1,0.753227408142999,0.4979633401221996,0.9961240310077519,0.5631377390160994,0.9960707269155207,0.5050200803212851,0.4910506465942356,0.5070122699872468,0.48428290766208254,0.0,0.48428290766208254,0.0,1.0,0.0,1.0,0.0,0.9924385633270322,1.0,0.007561436672967825,0.9924385633270322
10,baseline,"dro",(None),0.5,0.7671300893743793,0.5254582484725051,0.997093023255814,0.5192206768755646,0.9980353634577603,0.5311244979919679,0.4669108654657924,0.5321700186573064,0.4823182711198428,0.028112449799196786,0.454205821320646,0.058286097547010855,1.0,0.05476673427991886,0.9452332657200812,0.05476673427991886,0.996219281663516,0.9980119284294234,0.001792646765907402,0.9982037822245987
10,baseline,"dro",(None),1.0,0.535253227408143,0.5122199592668024,0.5571705426356589,0.9161606787425877,0.5510805500982319,0.5190763052208835,0.03200424487734832,0.9419245609890542,0.9292730844793713,0.014056224899598393,0.915216859579773,0.015126043285191506,1.0,0.028397565922920892,0.9716024340770791,0.028397565922920892,0.13610586011342155,1.0,0.8638941398865785,0.13610586011342155
11,baseline,"dro",(None),0.01,0.7547169811320755,0.505091649694501,0.9922480620155039,0.5645599106738686,0.5197628458498024,0.9920159680638723,0.4722531222140699,0.5239460478284728,0.00691699604743083,0.49600798403193613,0.4890909879845053,0.013945332071480264,0.014198782961460446,1.0,0.9858012170385395,0.014198782961460446,1.0,0.9844054580896686,0.015594541910331383,0.9844054580896686
11,baseline,"dro",(None),0.1,0.785501489572989,0.5682281059063137,0.9922480620155039,0.4758816546786856,0.5810276679841897,0.9920159680638723,0.41098830007968257,0.5857039470021711,0.06818181818181818,0.49600798403193613,0.42782616585011796,0.1374611304188769,0.13995943204868155,1.0,0.8600405679513184,0.13995943204868155,1.0,0.9844054580896686,0.015594541910331383,0.9844054580896686
11,baseline,"dro",(None),0.5,0.7775571002979146,0.5498981670061099,0.9941860465116279,0.49673401305897624,0.5642292490118577,0.9930139720558883,0.4287847230440306,0.5681987010149562,0.05138339920948617,0.4930139720558882,0.44163057284640206,0.1042230081131683,0.10547667342799188,0.9979550102249489,0.8924783367969571,0.10569281415222957,1.0,0.9883040935672515,0.011695906432748537,0.9883040935672515
11,baseline,"dro",(None),1.0,0.7318768619662364,0.45621181262729127,0.9941860465116279,0.5421531965605912,0.5128458498023716,0.9530938123752495,0.4402479625728779,0.538085383771703,0.0,0.4530938123752495,0.4530938123752495,0.0,0.0,0.9161554192229039,0.9161554192229039,0.0,1.0,0.9883040935672515,0.011695906432748537,0.9883040935672515
12,baseline,"dro",(None),0.01,0.7720953326713009,0.5386965376782077,0.9941860465116279,0.5730453881733965,0.9942307692307693,0.5349075975359343,0.45932317169483494,0.5380115100941699,0.510576923076923,0.004106776180698152,0.5064701468962249,0.008043403442421994,1.0,0.0087527352297593,0.9912472647702407,0.0087527352297593,0.9883495145631068,1.0,0.011650485436893177,0.9883495145631068
12,baseline,"dro",(None),0.1,0.7725918570009931,0.539714867617108,0.9941860465116279,0.5715432652001893,0.9942307692307693,0.5359342915811088,0.4582964776496604,0.5390441617450225,0.510576923076923,0.00513347022587269,0.5054434528510503,0.01005425430302749,1.0,0.010940919037199124,0.9890590809628009,0.010940919037199124,0.9883495145631068,1.0,0.011650485436893177,0.9883495145631068
12,baseline,"dro",(None),0.5,0.769116186693148,0.5356415478615071,0.9912790697674418,0.579794142126046,0.9913461538461539,0.5318275154004107,0.45951863844574314,0.53647004463281,0.5134615384615384,0.001026694045174538,0.5124348444163639,0.0019995539456582763,1.0,0.002188183807439825,0.9978118161925602,0.002188183807439825,0.9825242718446602,1.0,0.01747572815533982,0.9825242718446602
12,baseline,"dro",(None),1.0,0.5124131082423039,0.0,1.0,1.0,0.4951923076923077,0.5308008213552361,0.03560851366292839,0.9329154887665527,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,1.0,1.0,0.0,1.0
13,baseline,"dro",(None),0.01,0.766137040714995,0.5224032586558045,0.998062015503876,0.5402224889065586,0.9979919678714859,0.5392927308447937,0.45869923702669224,0.5403778268827107,0.4939759036144578,0.022593320235756387,0.4713825833787014,0.045737697062628785,1.0,0.046747967479674794,0.9532520325203252,0.046747967479674794,0.9960474308300395,1.0,0.0039525691699604515,0.9960474308300395
13,baseline,"dro",(None),0.1,0.7651439920556107,0.5213849287169042,0.997093023255814,0.5402224889065586,0.9959839357429718,0.5392927308447937,0.45669120489817816,0.5414672983078775,0.4939759036144578,0.022593320235756387,0.4713825833787014,0.045737697062628785,0.9979591836734694,0.046747967479674794,0.9512112161937946,0.046843566595175155,0.9940711462450593,1.0,0.005928853754940677,0.9940711462450593
13,baseline,"dro",(None),0.5,0.8515392254220456,0.7006109979633401,0.9951550387596899,0.3162523532045619,0.9959839357429718,0.7102161100196464,0.2857678257233255,0.7130798846568224,0.4959839357429719,0.19548133595284872,0.30050259979012317,0.39412836155675574,1.0,0.4024390243902439,0.5975609756097561,0.4024390243902439,0.9920948616600791,0.9980988593155894,0.006003997655510296,0.9939845661584792
13,baseline,"dro",(None),1.0,0.5044687189672294,0.4989816700610998,0.5096899224806202,0.9999999999999999,0.4919678714859438,0.5166994106090373,0.02473153912309356,0.9521355383511231,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
20,baseline,"dro",(None),0.01,0.7586891757696127,0.505091649694501,1.0,0.5387247763437769,0.999,0.5216962524654832,0.47730374753451676,0.5222184709364197,0.48,0.015779092702169626,0.46422090729783033,0.032873109796186725,0.997920997920998,0.031936127744510975,0.965984870176487,0.0320026613439787,1.0,1.0,0.0,1.0
20,baseline,"dro",(None),0.1,0.7507447864945382,0.48879837067209775,1.0,0.5632833528458129,0.999,0.5059171597633136,0.49308284023668636,0.5064235833466603,0.48,0.0,0.48,0.0,0.997920997920998,0.0,0.997920997920998,0.0,1.0,1.0,0.0,1.0
20,baseline,"dro",(None),0.5,0.7507447864945382,0.48981670061099797,0.999031007751938,0.5648239634262823,0.999,0.5059171597633136,0.49308284023668636,0.5064235833466603,0.482,0.0,0.482,0.0,1.0,0.0,1.0,0.0,0.9980732177263969,1.0,0.0019267822736031004,0.9980732177263969
20,baseline,"dro",(None),1.0,0.7060575968222443,0.48981670061099797,0.9118217054263565,0.634211863601924,0.909,0.5059171597633136,0.4030828402366864,0.5565645321928643,0.572,0.0,0.572,0.0,1.0,0.0,1.0,0.0,0.8246628131021194,1.0,0.17533718689788058,0.8246628131021194
21,baseline,"dro",(None),0.01,0.7542204568023834,0.4979633401221996,0.998062015503876,0.5504777401887704,0.5094527363184079,0.998017839444995,0.4885651031265871,0.5104645590320492,0.006965174129353234,0.4796828543111992,0.472717680181846,0.01452037333991201,0.014,1.0,0.986,0.014,1.0,0.9962049335863378,0.003795066413662229,0.9962049335863378
21,baseline,"dro",(None),0.1,0.7576961271102284,0.5071283095723014,0.9961240310077519,0.5383301499746762,0.5184079601990049,0.9960356788899901,0.4776277186909852,0.5204712754634786,0.015920398009950248,0.48166501486620417,0.4657446168562539,0.033052842781974894,0.032,1.0,0.968,0.032,1.0,0.9924098671726755,0.007590132827324458,0.9924098671726755
21,baseline,"dro",(None),0.5,0.791459781529295,0.5794297352342159,0.9932170542635659,0.4404519823030467,0.5890547263681593,0.9930624380574826,0.40400771168932337,0.5931698791471783,0.08656716417910448,0.4846382556987116,0.3980710915196071,0.17862222629185362,0.174,1.0,0.8260000000000001,0.174,1.0,0.9867172675521821,0.013282732447817858,0.9867172675521821
21,baseline,"dro",(None),1.0,0.7358490566037735,0.4908350305498982,0.9689922480620154,0.5842159069781508,0.5024875621890548,0.9682854311199207,0.46579786893086594,0.518945701380508,0.0,0.5094152626362736,0.5094152626362736,0.0,0.0,1.0,1.0,0.0,1.0,0.9392789373814042,0.06072106261859578,0.9392789373814042
22,baseline,"dro",(None),0.01,0.7641509433962265,0.5203665987780041,0.9961240310077519,0.5678025415768002,0.9951876804619827,0.517948717948718,0.4772389625132647,0.5204533055596886,0.4956689124157844,0.0,0.4956689124157844,0.0,0.998046875,0.0,0.998046875,0.0,0.9924098671726755,1.0,0.007590132827324458,0.9924098671726755
22,baseline,"dro",(None),0.1,0.7621648460774578,0.5203665987780041,0.9922480620155039,0.5707653717556337,0.9913378248315688,0.517948717948718,0.47338910688285085,0.5224744834453573,0.49951876804619827,0.0,0.49951876804619827,0.0,0.998046875,0.0,0.998046875,0.0,0.9848197343453511,1.0,0.015180265654648917,0.9848197343453511
22,baseline,"dro",(None),0.5,0.76266137040715,0.5213849287169042,0.9922480620155039,0.571506148594656,0.9923002887391723,0.517948717948718,0.4743515707904543,0.5219677186699495,0.5004812319538018,0.0,0.5004812319538018,0.0,1.0,0.0,1.0,0.0,0.9848197343453511,1.0,0.015180265654648917,0.9848197343453511
22,baseline,"dro",(None),1.0,0.554617676266137,0.08655804480651731,1.0,0.20334705314849505,0.5890279114533205,0.517948717948718,0.07107919350460246,0.8793279705044412,0.08180943214629452,0.0,0.08180943214629452,0.0,0.166015625,0.0,0.166015625,0.0,1.0,1.0,0.0,1.0
23,baseline,"dro",(None),0.01,0.7512413108242304,0.49490835030549896,0.9951550387596899,0.5644209305900312,0.5044955044955045,0.9950641658440277,0.49056866134852317,0.5069979623551052,0.0,0.4846989141164857,0.4846989141164857,0.0,0.0,1.0,1.0,0.0,1.0,0.9905123339658444,0.009487666034155628,0.9905123339658444
23,baseline,"dro",(None),0.1,0.753227408142999,0.4979633401221996,0.9961240310077519,0.5590120088139934,0.5074925074925075,0.9960513326752222,0.48855882518271465,0.5095043707531319,0.002997002997002997,0.4837117472852912,0.4807147442882882,0.006195844971355176,0.006048387096774193,1.0,0.9939516129032258,0.006048387096774193,1.0,0.9924098671726755,0.007590132827324458,0.9924098671726755
23,baseline,"dro",(None),0.5,0.7924528301886793,0.5794297352342159,0.9951550387596899,0.44281533066985806,0.5884115884115884,0.9940769990128332,0.40566541060124484,0.5919175164458182,0.08391608391608392,0.4837117472852912,0.3997956633692073,0.17348365919794492,0.1693548387096774,0.9979423868312757,0.8285875481215983,0.16970402394413037,1.0,0.9905123339658444,0.009487666034155628,0.9905123339658444
23,baseline,"dro",(None),1.0,0.7288977159880834,0.49490835030549896,0.9515503875968992,0.5986286442209715,0.5044955044955045,0.9506416584402764,0.44614615394477186,0.5306894559231008,0.0,0.5291214215202369,0.5291214215202369,0.0,0.0,1.0,1.0,0.0,1.0,0.905123339658444,0.09487666034155595,0.905123339658444
14,baseline,"dro",(None),0.01,0.7740814299900695,0.5407331975560081,0.9961240310077519,0.5371378099955567,0.9959919839679359,0.5561023622047244,0.43988962176321145,0.5583401986723491,0.5050100200400801,0.03051181102362205,0.47449820901645806,0.060418228971378586,1.0,0.06431535269709543,0.9356846473029046,0.06431535269709543,0.9919678714859438,1.0,0.008032128514056214,0.9919678714859438
14,baseline,"dro",(None),0.1,0.8177755710029792,0.6313645621181263,0.9951550387596899,0.4192207535962076,0.9949899799599199,0.6437007874015748,0.3512891925583451,0.6469419796845636,0.5060120240480962,0.11811023622047244,0.38790178782762375,0.23341389257035938,1.0,0.24896265560165975,0.7510373443983402,0.24896265560165975,0.9899598393574297,1.0,0.010040160642570295,0.9899598393574297
14,baseline,"dro",(None),0.5,0.874875868917577,0.7474541751527495,0.9961240310077519,0.2850423926963938,0.9959919839679359,0.7559055118110236,0.24008647215691226,0.7589473850979895,0.5050100200400801,0.23031496062992127,0.2746950594101588,0.45606017997750287,1.0,0.4854771784232365,0.5145228215767634,0.4854771784232365,0.9919678714859438,1.0,0.008032128514056214,0.9919678714859438
14,baseline,"dro",(None),1.0,0.5278053624627607,0.032586558044806514,0.999031007751938,0.12791843835282413,0.49899799599198397,0.5561023622047244,0.057104366212740454,0.89731321049178,0.0,0.03248031496062992,0.03248031496062992,0.0,0.0,0.06639004149377593,0.06639004149377593,0.0,1.0,0.99812734082397,0.0018726591760299671,0.99812734082397
15,baseline,"dro",(None),0.01,0.7457795431976166,0.48370672097759676,0.9951550387596899,0.5660098736738437,0.5043988269794721,0.9949545913218971,0.490555764342425,0.506956630361721,0.0009775171065493646,0.48335015136226034,0.482372634255711,0.0020223788154288525,0.001968503937007874,1.0,0.9980314960629921,0.001968503937007874,1.0,0.9903288201160542,0.009671179883945835,0.9903288201160542
15,baseline,"dro",(None),0.1,0.7452830188679245,0.48370672097759676,0.9941860465116279,0.5667887840589798,0.5043988269794721,0.9939455095862765,0.48954668260680434,0.507471307143814,0.0009775171065493646,0.4843592330978809,0.48338171599133156,0.0020181655262300423,0.001968503937007874,1.0,0.9980314960629921,0.001968503937007874,1.0,0.988394584139265,0.011605415860735047,0.988394584139265
15,baseline,"dro",(None),0.5,0.7437934458788481,0.48268839103869654,0.9922480620155039,0.5698953666332618,0.5034213098729228,0.9919273461150353,0.48850603624211253,0.5075183296887756,0.0,0.4863773965691221,0.4863773965691221,0.0,0.0,1.0,1.0,0.0,1.0,0.9845261121856866,0.015473887814313358,0.9845261121856866
15,baseline,"dro",(None),1.0,0.5124131082423039,0.0,1.0,1.0,0.5034213098729228,0.5216952573158425,0.01827394744291977,0.9649719885571886,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,1.0,1.0,0.0,1.0
16,baseline,"dro",(None),0.01,0.7428003972194638,0.4775967413441955,0.9951550387596899,0.5631167195907949,0.9949596774193549,0.4980430528375734,0.4969166245817815,0.500566067289638,0.4778225806451613,0.0,0.4778225806451613,0.0,1.0,0.0,1.0,0.0,0.9904397705544933,1.0,0.009560229445506718,0.9904397705544933
16,baseline,"dro",(None),0.1,0.746772591857001,0.48574338085539714,0.9951550387596899,0.5483803629466556,0.9939516129032258,0.5068493150684932,0.4871022978347326,0.5099335908194171,0.47681451612903225,0.008806262230919765,0.4680082538981125,0.018468947427214392,0.997867803837953,0.017543859649122806,0.9803239441888303,0.01758134652871495,0.9904397705544933,1.0,0.009560229445506718,0.9904397705544933
16,baseline,"dro",(None),0.5,0.7423038728897716,0.47657841140529533,0.9951550387596899,0.5623398527430223,0.9939516129032258,0.4980430528375734,0.49590856006565237,0.5010737407858751,0.47681451612903225,0.0,0.47681451612903225,0.0,0.997867803837953,0.0,0.997867803837953,0.0,0.9904397705544933,1.0,0.009560229445506718,0.9904397705544933
16,baseline,"dro",(None),1.0,0.7398212512413108,0.4745417515274949,0.9922480620155039,0.5631167195907949,0.9889112903225806,0.4980430528375734,0.49086823748500724,0.503627633450431,0.4778225806451613,0.0,0.4778225806451613,0.0,0.9936034115138592,0.0,0.9936034115138592,0.0,0.9847036328871893,1.0,0.015296367112810683,0.9847036328871893
24,baseline,"dro",(None),0.01,0.7457795431976166,0.4786150712830957,1.0,0.5500870873069217,0.4900398406374502,1.0,0.5099601593625498,0.4900398406374502,0.0,0.46534653465346537,0.46534653465346537,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
24,baseline,"dro",(None),0.1,0.7457795431976166,0.4786150712830957,1.0,0.5500870873069217,0.4900398406374502,1.0,0.5099601593625498,0.4900398406374502,0.0,0.46534653465346537,0.46534653465346537,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
