seed,data,method,wandb_url,Accuracy,TPR,TNR,Renyi preds and s,Accuracy_colour_2.0,Accuracy_colour_1.0,Accuracy_colour_0.0,Accuracy_colour_0.0-colour_1.0,Accuracy_colour_0.0-colour_2.0,Accuracy_colour_1.0-colour_2.0,Accuracy_colour_0.0÷colour_1.0,Accuracy_colour_0.0÷colour_2.0,Accuracy_colour_1.0÷colour_2.0,prob_pos_colour_2.0,prob_pos_colour_1.0,prob_pos_colour_0.0,prob_pos_colour_0.0-colour_1.0,prob_pos_colour_0.0-colour_2.0,prob_pos_colour_1.0-colour_2.0,prob_pos_colour_0.0÷colour_1.0,prob_pos_colour_0.0÷colour_2.0,prob_pos_colour_1.0÷colour_2.0,TPR_colour_2.0,TPR_colour_1.0,TPR_colour_0.0,TPR_colour_0.0-colour_1.0,TPR_colour_0.0-colour_2.0,TPR_colour_1.0-colour_2.0,TPR_colour_0.0÷colour_1.0,TPR_colour_0.0÷colour_2.0,TPR_colour_1.0÷colour_2.0,TNR_colour_2.0,TNR_colour_1.0,TNR_colour_0.0,TNR_colour_0.0-colour_1.0,TNR_colour_0.0-colour_2.0,TNR_colour_1.0-colour_2.0,TNR_colour_0.0÷colour_1.0,TNR_colour_0.0÷colour_2.0,TNR_colour_1.0÷colour_2.0,eta
17,baseline,"dro",(None),0.5228802153432033,0.6140529531568228,0.6924623115577889,0.8541187955196207,0.39143426294820716,0.32884615384615384,0.8825431034482759,0.49110884050006876,0.553696949602122,0.06258810910205331,0.4435299096653678,0.3726120033812341,0.8401056958308867,0.9332669322709163,0.0,0.2995689655172414,0.6336979667536748,0.2995689655172414,0.9332669322709163,0.32098958525006444,0.0,0.0,1.0,0.0,0.8765822784810127,0.12341772151898733,0.8765822784810127,1.0,0.8765822784810127,0.0,0.0,0.09882005899705015,1.0,0.9983660130718954,0.8995459540748453,0.0016339869281045694,0.9011799410029498,0.09898179395449214,0.9983660130718954,0.09882005899705015,0.1
17,baseline,"dro",(None),0.6224764468371468,0.6578411405295316,0.6708542713567839,0.8316350069624302,0.34960159362549803,0.551923076923077,0.9967672413793104,0.6471656477538124,0.4448441644562334,0.20232148329757893,0.35073543663185097,0.5537130977130977,0.63342449019254,0.9750996015936255,0.004807692307692308,0.3415948275862069,0.6335047740074187,0.3367871352785146,0.9702919092859332,0.35031788242752987,0.014074253821887891,0.004930462795631335,1.0,0.014705882352941176,0.9968354430379747,0.0031645569620253333,0.9821295606850335,0.9852941176470589,0.9968354430379747,0.014752567693744164,0.014705882352941176,0.03687315634218289,1.0,0.9967320261437909,0.959858869801608,0.0032679738562091387,0.9631268436578171,0.03699405193674742,0.9967320261437909,0.03687315634218289,0.3
18,baseline,"dro",(None),0.6063257065948856,0.6354378818737271,0.7623115577889448,0.8524758173887645,0.35315985130111527,0.9967707212055974,0.5129265770423992,0.4838441441631982,0.6436108699044821,0.15976672574128392,0.514588326212083,0.35430399768761994,0.6885193068713276,0.0018587360594795538,0.34230355220667386,0.8035160289555325,0.4612124767488587,0.3404448161471943,0.801657292896053,0.4260071235313432,0.0054300811297374385,0.0023132532426212724,0.005571030640668524,0.9968454258675079,1.0,0.003154574132492094,0.9912743952268394,0.9944289693593314,0.9968454258675079,0.005588660484468108,0.005571030640668524,1.0,0.9967320261437909,0.2874432677760968,0.7092887583676941,0.0032679738562091387,0.7125567322239033,0.288385704719625,0.9967320261437909,0.2874432677760968,0.01
17,baseline,"dro",(None),0.6285329744279946,0.6527494908350305,0.821105527638191,0.7718821649008336,0.6125498007968128,0.32884615384615384,0.9816810344827587,0.3691312336859459,0.6528348806366049,0.2837036469506589,0.6239804776503207,0.33498269019674065,0.5368480300187617,0.6653386454183267,0.0,0.3545258620689655,0.31081278334936113,0.3545258620689655,0.6653386454183267,0.5328502477803015,0.0,0.0,1.0,0.0,0.9968354430379747,0.0031645569620253333,0.9968354430379747,1.0,0.9968354430379747,0.0,0.0,0.49557522123893805,1.0,0.9771241830065359,0.48154896176759787,0.022875816993464082,0.504424778761062,0.5071773167194483,0.9771241830065359,0.49557522123893805,1.0
18,baseline,"dro",(None),0.6211305518169583,0.6354378818737271,0.7834170854271357,0.847041292488654,0.3550185873605948,0.9967707212055974,0.5563598759048604,0.44041084530073704,0.6417521338450026,0.20134128854426558,0.558162337705848,0.35616875557018635,0.638109617058913,0.0018587360594795538,0.34230355220667386,0.7600827300930714,0.4177791778863975,0.3404448161471943,0.7582239940335919,0.4503503877331342,0.0054300811297374385,0.0024454391421996307,0.005571030640668524,0.9968454258675079,1.0,0.003154574132492094,0.9912743952268394,0.9944289693593314,0.9968454258675079,0.005588660484468108,0.005571030640668524,1.0,0.9967320261437909,0.35098335854765506,0.6457486675961358,0.0032679738562091387,0.649016641452345,0.35213412365764735,0.9967320261437909,0.35098335854765506,0.1
18,baseline,"dro",(None),0.6564602960969045,0.6405295315682281,0.8180904522613065,0.8086760221491939,0.38940520446096655,0.9967707212055974,0.6266804550155118,0.37009026619008556,0.6073655167446308,0.2372752505545453,0.628710737267182,0.39066677639766517,0.6213776117388691,0.006505576208178439,0.34230355220667386,0.688728024819028,0.3464244726123541,0.3357979759984954,0.6822224486108495,0.497008310786567,0.019005283954081034,0.009445784074036862,0.019498607242339833,0.9968454258675079,1.0,0.003154574132492094,0.977346818625168,0.9805013927576601,0.9968454258675079,0.019560311695638377,0.019498607242339833,1.0,0.9967320261437909,0.45537065052950076,0.5413613756142901,0.0032679738562091387,0.5446293494704992,0.456863669055827,0.9967320261437909,0.45537065052950076,0.3
19,baseline,"dro",(None),0.5723418573351279,0.6771894093686355,0.6884422110552764,0.8505949267608297,0.9980824544582934,0.3605371900826446,0.32362122788761705,0.6375452643756487,0.6744612265706763,0.036915962195027574,0.36122986479942204,0.3242429785655952,0.8976084486968863,0.3480345158197507,0.9524793388429752,0.0,0.6044448230232244,0.3480345158197507,0.9524793388429752,0.36539849383244977,0.0,0.0,0.9972451790633609,1.0,0.0,0.0027548209366391463,0.9972451790633609,1.0,0.9972451790633609,0.0,0.0,0.9985294117647059,0.06917293233082707,1.0,0.9293564794338788,0.0014705882352941124,0.9308270676691729,0.06927480704707276,0.9985294117647059,0.06917293233082707,0.01
18,baseline,"dro",(None),0.6059892328398385,0.6435845213849287,0.7758793969849246,0.781718259450733,0.3856877323420074,0.9235737351991389,0.546018614270941,0.3775551209281979,0.5378860028571315,0.16033088192893358,0.591201972794527,0.4176036169530593,0.7063637067703054,0.008364312267657992,0.41442411194833156,0.7073422957600828,0.2929181838117512,0.40605979968067357,0.6989779834924248,0.5858890588509307,0.020182976874426686,0.011824985325767949,0.025069637883008356,1.0,1.0,0.0,0.9749303621169917,0.9749303621169917,1.0,0.025069637883008356,0.025069637883008356,1.0,0.8888888888888888,0.4281391830559758,0.460749705832913,0.11111111111111116,0.5718608169440242,0.4816565809379728,0.8888888888888888,0.4281391830559758,1.0
19,baseline,"dro",(None),0.6093539703903096,0.7331975560081466,0.6844221105527638,0.7781311682421449,0.9952061361457335,0.35330578512396693,0.44849115504682624,0.6419003510217666,0.5467149810989073,0.09518536992285931,0.35500764343381264,0.4506515170653562,0.7877653352764088,0.348993288590604,0.9597107438016529,0.05723204994797086,0.6107174552110488,0.29176123864263315,0.9024786938536821,0.36364424473165197,0.1639918354278396,0.0596346871363141,0.9972451790633609,1.0,0.17405063291139242,0.0027548209366391463,0.8231945461519684,0.8259493670886076,0.9972451790633609,0.1745314357647388,0.17405063291139242,0.9970588235294118,0.058646616541353384,1.0,0.9384122069880584,0.002941176470588225,0.9413533834586466,0.05881961541020694,0.9970588235294118,0.058646616541353384,0.1
19,baseline,"dro",(None),0.6490578734858681,0.7158859470468432,0.7603015075376884,0.7359364255570373,0.99712368168744,0.5082644628099173,0.413111342351717,0.4888592188775227,0.584012339335723,0.09515312045820035,0.5097306102987921,0.4143030096854239,0.8127881695050042,0.3451581975071908,0.8047520661157025,0.04266389177939646,0.4595938686085117,0.30249430572779434,0.762088174336306,0.42890004516939756,0.12360677534975141,0.053014951530751954,0.9917355371900827,1.0,0.12658227848101267,0.008264462809917328,0.86515325870907,0.8734177215189873,0.9917355371900827,0.12763713080168776,0.12658227848101267,1.0,0.28421052631578947,0.9984496124031008,0.7157894736842105,0.0015503875968991832,0.7142390860873113,0.28421052631578947,0.9984496124031008,0.2846518470088264,0.3
20,baseline,"dro",(None),0.5807537012113055,0.6822810590631364,0.6884422110552764,0.8565937048272031,0.99609375,0.3668032786885246,0.35802469135802467,0.6292904713114754,0.6380690586419753,0.00877858733049991,0.3682417229186757,0.3594287097555071,0.9760673149872404,0.3115234375,0.9948770491803278,0.0,0.6833536116803278,0.3115234375,0.9948770491803278,0.3131275746652935,0.0,0.0,0.9968553459119497,1.0,0.0,0.0031446540880503138,0.9968553459119497,1.0,0.9968553459119497,0.0,0.0,0.9971671388101983,0.008025682182985553,1.0,0.9891414566272126,0.0028328611898017497,0.9919743178170144,0.008048482416459944,0.9971671388101983,0.008025682182985553,0.01
19,baseline,"dro",(None),0.5561911170928667,0.6741344195519349,0.6658291457286433,0.8589269121965036,0.9952061361457335,0.3140495867768595,0.32362122788761705,0.681156549368874,0.6715849082581165,0.009571641110757534,0.3155623497189446,0.32518009700075584,0.9704233211979486,0.3451581975071908,0.9989669421487604,0.0,0.6538087446415696,0.3451581975071908,0.9989669421487604,0.34551513462974215,0.0,0.0,0.9889807162534435,1.0,0.0,0.011019283746556474,0.9889807162534435,1.0,0.9889807162534435,0.0,0.0,0.9985294117647059,0.0015037593984962407,1.0,0.9970256523662097,0.0014705882352941124,0.9984962406015038,0.0015059740662407123,0.9985294117647059,0.0015037593984962407,1.0
20,baseline,"dro",(None),0.5992597577388964,0.6822810590631364,0.7045226130653266,0.840635765678842,0.99609375,0.3985655737704918,0.38271604938271603,0.5975281762295082,0.613377700617284,0.01584952438777576,0.40012857602057217,0.38421689663519726,0.9602335840553492,0.310546875,0.9631147540983607,0.0,0.6525678790983607,0.310546875,0.9631147540983607,0.3224401595744681,0.0,0.0,0.9968553459119497,1.0,0.0,0.0031446540880503138,0.9968553459119497,1.0,0.9968553459119497,0.0,0.0,0.9985835694050992,0.05778491171749599,1.0,0.9407986576876032,0.0014164305949008194,0.942215088282504,0.057866876131279665,0.9985835694050992,0.05778491171749599,0.1
20,baseline,"dro",(None),0.6002691790040376,0.719959266802444,0.6864321608040201,0.8225573473887344,0.9951171875,0.36168032786885246,0.42386831275720166,0.6334368596311475,0.5712488747427984,0.0621879848883492,0.3634550105374926,0.42594813764806133,0.853284657010982,0.3095703125,1.0,0.03909465020576132,0.6904296875,0.2704756622942387,0.9609053497942387,0.3095703125,0.12628681959211227,0.03909465020576132,0.9937106918238994,1.0,0.12218649517684887,0.0062893081761006275,0.8715241966470505,0.8778135048231511,0.9937106918238994,0.12295982742480362,0.12218649517684887,0.9985835694050992,0.0,1.0,0.9985835694050992,0.0014164305949008194,1.0,0.0,0.9985835694050992,0.0,0.3
21,baseline,"dro",(None),0.5420592193808883,0.6384928716904277,0.6597989949748744,0.8636312864374032,0.31822759315206445,0.2948453608247423,1.0,0.6817724068479356,0.7051546391752577,0.023382232327322172,0.31822759315206445,0.2948453608247423,0.9265235547435731,0.998992950654582,0.0,0.30921704658077304,0.689775904073809,0.30921704658077304,0.998992950654582,0.30952875731321333,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0014749262536873156,1.0,1.0,0.9985250737463127,0.0,0.9985250737463127,0.0014749262536873156,1.0,0.0014749262536873156,0.01
20,baseline,"dro",(None),0.5646029609690444,0.6680244399185336,0.6869346733668342,0.8664810001595631,0.98046875,0.36168032786885246,0.33024691358024694,0.6187884221311475,0.6502218364197531,0.03143341428860552,0.3688851152765985,0.33682553735674586,0.9130906165844788,0.2958984375,1.0,0.0,0.7041015625,0.2958984375,1.0,0.2958984375,0.0,0.0,0.9528301886792453,1.0,0.0,0.047169811320754707,0.9528301886792453,1.0,0.9528301886792453,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
21,baseline,"dro",(None),0.5450874831763123,0.6384928716904277,0.6638190954773869,0.8609181678609573,0.32628398791540786,0.2958762886597938,1.0,0.6737160120845922,0.7041237113402061,0.03040769925561404,0.32628398791540786,0.2958762886597938,0.9068060328369607,0.9909365558912386,0.0,0.30921704658077304,0.6817195093104655,0.30921704658077304,0.9909365558912386,0.3120452512751094,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.01327433628318584,1.0,1.0,0.9867256637168141,0.0,0.9867256637168141,0.01327433628318584,1.0,0.01327433628318584,0.1
21,baseline,"dro",(None),0.544414535666218,0.6384928716904277,0.6628140703517588,0.8592359752386906,0.324269889224572,0.2958762886597938,1.0,0.675730110775428,0.7041237113402061,0.028393600564778188,0.324269889224572,0.2958762886597938,0.9124383684446437,0.9929506545820745,0.0,0.30921704658077304,0.6837336080013015,0.30921704658077304,0.9929506545820745,0.31141229944696514,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.01032448377581121,1.0,1.0,0.9896755162241888,0.0,0.9896755162241888,0.01032448377581121,1.0,0.01032448377581121,0.3
22,baseline,"dro",(None),0.6467025572005384,0.6883910386965377,0.6653266331658292,0.821700419539222,0.3286004056795132,0.6083844580777096,0.9950396825396826,0.6664392768601693,0.386655224461973,0.27978405239819637,0.3302384934446155,0.6114172818966414,0.5401196584110318,1.0,0.018404907975460124,0.3353174603174603,0.6646825396825398,0.31691255234200016,0.9815950920245399,0.3353174603174603,0.05488800958362073,0.018404907975460124,1.0,0.05572755417956656,0.9970149253731343,0.0029850746268657025,0.9412873711935678,0.9442724458204335,0.9970149253731343,0.05589440314417604,0.05572755417956656,0.0,1.0,0.9940564635958395,0.9940564635958395,0.005943536404160454,1.0,0.0,0.9940564635958395,0.0,0.01
21,baseline,"dro",(None),0.5464333781965006,0.6344195519348269,0.6698492462311558,0.8551368161344222,0.3403826787512588,0.2948453608247423,0.9910802775024777,0.6506975987512189,0.6962349166777355,0.04553731792651655,0.34344612286002013,0.29749896907216494,0.8662172878667724,0.9768378650553877,0.0,0.3072348860257681,0.6696029790296196,0.3072348860257681,0.9768378650553877,0.31451983693153374,0.0,0.0,1.0,0.0,0.9871794871794872,0.012820512820512775,0.9871794871794872,1.0,0.9871794871794872,0.0,0.0,0.03392330383480826,1.0,0.9971305595408895,0.9632072557060812,0.0028694404591105283,0.9660766961651918,0.034020924853037926,0.9971305595408895,0.03392330383480826,1.0
22,baseline,"dro",(None),0.7291386271870794,0.8788187372708758,0.7090452261306532,0.6241906592009541,0.41379310344827586,0.7709611451942741,0.9970238095238095,0.5832307060755337,0.22606266432953548,0.3571680417459982,0.4150283067421513,0.7732625217470928,0.5367236806000183,0.9148073022312373,0.20961145194274028,0.3323412698412698,0.5824660323899675,0.12272981789852955,0.705195850288497,0.3632910111568648,0.6307114733083051,0.2291318088864101,1.0,0.6346749226006192,0.9970149253731343,0.0029850746268657025,0.3623400027725151,0.3653250773993808,0.9970149253731343,0.6365751469197828,0.6346749226006192,0.1268882175226586,1.0,0.9985141158989599,0.8716258983763012,0.0014858841010401136,0.8731117824773413,0.12707703927492447,0.9985141158989599,0.1268882175226586,0.1
22,baseline,"dro",(None),0.5905114401076716,0.6680244399185336,0.7407035175879397,0.82527718087553,0.45841784989858014,0.30777096114519426,0.9940476190476191,0.5356297691490389,0.6862766579024249,0.1506468887533859,0.46116286696384107,0.3096139010322912,0.6713764771884104,0.8498985801217038,0.0,0.33134920634920634,0.5185493737724975,0.33134920634920634,0.8498985801217038,0.38986911391446,0.0,0.0,1.0,0.0,0.991044776119403,0.008955223880596996,0.991044776119403,1.0,0.991044776119403,0.0,0.0,0.22356495468277945,1.0,0.9970282317979198,0.7734632771151403,0.002971768202080227,0.7764350453172205,0.2242313181840694,0.9970282317979198,0.22356495468277945,0.3
23,baseline,"dro",(None),0.5649394347240915,0.6517311608961304,0.6829145728643216,0.844336792334856,0.3584720861900098,0.3574338085539715,0.9927760577915377,0.6353422492375662,0.6343039716015278,0.0010382776360383095,0.3600346782627842,0.36108051093359617,0.997103602550833,0.0,0.9613034623217923,0.33746130030959753,0.6238421620121948,0.33746130030959753,0.9613034623217923,0.35104554756782286,0.0,0.0,0.0,1.0,0.9849397590361446,0.015060240963855387,0.9849397590361446,1.0,0.9849397590361446,0.0,0.0,1.0,0.05680119581464873,1.0,0.9431988041853513,0.0,0.9431988041853513,0.05680119581464873,1.0,0.05680119581464873,0.01
22,baseline,"dro",(None),0.6352624495289367,0.6415478615071283,0.8351758793969849,0.79972949299112,0.6369168356997972,0.3047034764826176,0.9543650793650794,0.31744824366528224,0.6496616028824618,0.3322133592171796,0.6673723184879371,0.3192734971876076,0.4784038659424537,0.652129817444219,0.0,0.3125,0.33962981744421905,0.3125,0.652129817444219,0.479199066874028,0.0,0.0,0.9938271604938271,0.0,0.9194029850746268,0.07442417541920032,0.9194029850746268,0.9938271604938271,0.9251135626216742,0.0,0.0,0.5151057401812689,1.0,0.9895988112927192,0.47449307111145034,0.010401188707280795,0.48489425981873113,0.5205197644774684,0.9895988112927192,0.5151057401812689,1.0
23,baseline,"dro",(None),0.5383580080753702,0.6517311608961304,0.6683417085427136,0.8600960001409274,0.30852105778648387,0.3289205702647658,0.9927760577915377,0.6638554875267719,0.6842550000050538,0.020399512478281923,0.3313139631876903,0.3107660135084229,0.9379804295551925,0.0,0.9887983706720977,0.3395252837977296,0.6492730868743681,0.3395252837977296,0.9887983706720977,0.3433716052413702,0.0,0.0,0.0,1.0,0.9849397590361446,0.015060240963855387,0.9849397590361446,1.0,0.9849397590361446,0.0,0.0,1.0,0.016442451420029897,0.9968602825745683,0.9804178311545384,0.0031397174254317317,0.9835575485799701,0.01649423866859692,0.9968602825745683,0.016442451420029897,0.1
23,baseline,"dro",(None),0.5477792732166891,0.6731160896130346,0.6678391959798995,0.8404286837210106,0.33692458374143,0.3289205702647658,0.9917440660474717,0.6628234957827059,0.6548194823060417,0.008004013476664185,0.3316587227747742,0.33972936695675926,0.9762439018614124,0.02056807051909892,0.9898167006109979,0.3395252837977296,0.6502914168132683,0.3189572132786307,0.969248630091899,0.3430183422730149,0.060578906787254874,0.02077967618287566,0.06231454005934718,1.0,0.9849397590361446,0.015060240963855387,0.9226252189767974,0.9376854599406528,0.9849397590361446,0.06326736177279285,0.06231454005934718,1.0,0.014947683109118086,0.9968602825745683,0.9819125994654502,0.0031397174254317317,0.9850523168908819,0.014994762425997198,0.9968602825745683,0.014947683109118086,0.3
24,baseline,"dro",(None),0.5706594885598923,0.6537678207739308,0.6798994974874372,0.8625741543565308,0.36436436436436437,0.36894164193867457,0.9968814968814969,0.6325171325171325,0.6279398549428223,0.004577277574310201,0.3655041903217086,0.3700957868039676,0.9875934916149394,0.984984984984985,0.0,0.30665280665280664,0.6783321783321783,0.30665280665280664,0.984984984984985,0.31132739212007504,0.0,0.0,1.0,0.0,0.9965986394557823,0.003401360544217691,0.9965986394557823,1.0,0.9965986394557823,0.0,0.0,0.023076923076923078,1.0,0.9970059880239521,0.973929064947029,0.0029940119760478723,0.9769230769230769,0.023146223146223145,0.9970059880239521,0.023076923076923078,0.01
23,baseline,"dro",(None),0.5329744279946165,0.6496945010183299,0.6628140703517588,0.8704461837065138,0.30852105778648387,0.31873727087576376,0.9865841073271414,0.6678468364513777,0.6780630495406575,0.01021621308927989,0.32307156430817474,0.31271642781914527,0.9679478554195755,0.0,1.0,0.33746130030959753,0.6625386996904025,0.33746130030959753,1.0,0.33746130030959753,0.0,0.0,0.0,1.0,0.9789156626506024,0.02108433734939763,0.9789156626506024,1.0,0.9789156626506024,0.0,0.0,1.0,0.0,0.9968602825745683,0.9968602825745683,0.0031397174254317317,1.0,0.0,0.9968602825745683,0.0,1.0
24,baseline,"dro",(None),0.5962314939434724,0.6537678207739308,0.7045226130653266,0.8406609256455345,0.4134134134134134,0.39564787339268054,0.9968814968814969,0.5834680834680834,0.6012336234888163,0.017765540020732884,0.41470667748040013,0.3968855622562656,0.9570271804341111,0.9359359359359359,0.0,0.30665280665280664,0.6292831292831293,0.30665280665280664,0.9359359359359359,0.3276429452900041,0.0,0.0,1.0,0.0,0.9965986394557823,0.003401360544217691,0.9965986394557823,1.0,0.9965986394557823,0.0,0.0,0.09846153846153846,1.0,0.9970059880239521,0.8985444495624136,0.0029940119760478723,0.9015384615384615,0.09875721875721875,0.9970059880239521,0.09846153846153846,0.1
24,baseline,"dro",(None),0.5905114401076716,0.6517311608961304,0.7035175879396985,0.843598368880686,0.4114114114114114,0.3827893175074184,0.9948024948024948,0.5833910833910834,0.6120131772950764,0.028622093903993007,0.413560896319517,0.3847892616950225,0.9304295089778856,0.9379379379379379,0.0,0.30457380457380456,0.6333641333641333,0.30457380457380456,0.9379379379379379,0.3247270339052623,0.0,0.0,1.0,0.0,0.9897959183673469,0.010204081632653073,0.9897959183673469,1.0,0.9897959183673469,0.0,0.0,0.09538461538461539,1.0,0.9970059880239521,0.9016213726393367,0.0029940119760478723,0.9046153846153846,0.09567105567105567,0.9970059880239521,0.09538461538461539,0.3
25,baseline,"dro",(None),0.5827725437415882,0.6466395112016293,0.7331658291457287,0.8516611332018202,0.4598168870803662,0.3061023622047244,0.9958890030832477,0.5360721160028814,0.6897866408785233,0.1537145248756418,0.4617149960053626,0.30736594264726197,0.665704916033726,0.8789420142421159,0.0,0.3103802672147996,0.5685617470273163,0.3103802672147996,0.8789420142421159,0.3531294012409121,0.0,0.0,1.0,0.0,0.9901639344262295,0.00983606557377048,0.9901639344262295,1.0,0.9901639344262295,0.0,0.0,0.18307692307692308,1.0,1.0,0.8169230769230769,0.0,0.8169230769230769,0.18307692307692308,1.0,0.18307692307692308,0.01
24,baseline,"dro",(None),0.5797442799461642,0.6456211812627292,0.7211055276381909,0.8340331439431907,0.43843843843843844,0.3333333333333333,0.9854469854469855,0.5470085470085471,0.6521136521136521,0.10510510510510512,0.4449132676980778,0.3382559774964838,0.7602739726027397,0.9049049049049049,0.0,0.29625779625779625,0.6086471086471087,0.29625779625779625,0.9049049049049049,0.3273910823689585,0.0,0.0,1.0,0.0,0.9693877551020408,0.030612244897959218,0.9693877551020408,1.0,0.9693877551020408,0.0,0.0,0.14615384615384616,1.0,1.0,0.8538461538461538,0.0,0.8538461538461538,0.14615384615384616,1.0,0.14615384615384616,1.0
25,baseline,"dro",(None),0.5434051144010767,0.6486761710794298,0.6728643216080402,0.8712744638848465,0.3387589013224822,0.3080708661417323,0.9958890030832477,0.6571301017607655,0.6878181369415154,0.030688035180749917,0.340157286880057,0.3093425725035145,0.9094103946466151,1.0,0.0,0.31346351490236385,0.6865364850976361,0.31346351490236385,1.0,0.31346351490236385,0.0,0.0,1.0,0.0,0.9967213114754099,0.003278688524590123,0.9967213114754099,1.0,0.9967213114754099,0.0,0.0,0.0,1.0,0.9985029940119761,0.9985029940119761,0.0014970059880239361,1.0,0.0,0.9985029940119761,0.0,0.1
25,baseline,"dro",(None),0.6638627187079408,0.8564154786150713,0.6768844221105528,0.6969969857412628,0.34994913530010174,0.6505905511811023,0.9948612538540597,0.6449121185539579,0.34427070267295734,0.3006414158810006,0.35175672380888323,0.6539510395653022,0.5378945861798841,0.9888097660223805,0.2017716535433071,0.31551901336073995,0.6732907526616405,0.11374735981743286,0.7870381124790734,0.3190897017835467,0.6394912667675499,0.20405507760604,1.0,0.5930232558139535,0.9967213114754099,0.003278688524590123,0.40369805566145633,0.40697674418604646,0.9967213114754099,0.5949739902080784,0.5930232558139535,0.016923076923076923,0.9985119047619048,0.9955089820359282,0.9785859051128513,0.0030029227259765756,0.9815888278388278,0.016999421631000575,0.9969926019793498,0.01694829760403531,0.3
26,baseline,"dro",(None),0.5545087483176312,0.6558044806517311,0.65678391959799,0.8583510105090058,0.32270916334661354,0.34156378600823045,0.9959839357429718,0.6732747723963584,0.6544201497347414,0.018854622661616915,0.32401040997301117,0.34294105933890884,0.9447991167858686,0.999003984063745,0.00102880658436214,0.32429718875502006,0.6747067953087249,0.3232683821706579,0.9979751774793829,0.3246205159621537,0.003172419065091924,0.0010298323137583137,1.0,0.0029585798816568047,0.9968847352024922,0.0031152647975077885,0.9939261553208354,0.9970414201183432,0.9968847352024922,0.0029678254437869823,0.0029585798816568047,0.0014684287812041115,1.0,0.9955555555555555,0.9940871267743514,0.004444444444444473,0.9985315712187959,0.0014749842668344872,0.9955555555555555,0.0014684287812041115,0.01
25,baseline,"dro",(None),0.5410497981157469,0.6446028513238289,0.6723618090452261,0.8718646408359692,0.3387589013224822,0.3061023622047244,0.9907502569373073,0.6519913556148251,0.6846478947325829,0.03265653911775779,0.3419215881605552,0.3089601643414905,0.9035994656073396,1.0,0.0,0.3103802672147996,0.6896197327852004,0.3103802672147996,1.0,0.3103802672147996,0.0,0.0,1.0,0.0,0.9836065573770492,0.016393442622950838,0.9836065573770492,1.0,0.9836065573770492,0.0,0.0,0.0,1.0,0.9970059880239521,0.9970059880239521,0.0029940119760478723,1.0,0.0,0.9970059880239521,0.0,1.0
26,baseline,"dro",(None),0.677321668909825,0.654786150712831,0.8100502512562814,0.7475655558385162,0.6274900398406374,0.40329218106995884,0.9949799196787149,0.36748987983807746,0.591687738608756,0.2241978587706786,0.6306559835330725,0.40532695494014026,0.6427069044352995,0.6942231075697212,0.0,0.3253012048192771,0.36892190275044406,0.3253012048192771,0.6942231075697212,0.46858308412991995,0.0,0.0,1.0,0.0,0.9968847352024922,0.0031152647975077885,0.9968847352024922,1.0,0.9968847352024922,0.0,0.0,0.45080763582966227,1.0,0.9940740740740741,0.5432664382444119,0.00592592592592589,0.5491923641703378,0.4534950136885574,0.9940740740740741,0.45080763582966227,0.1
26,baseline,"dro",(None),0.6641991924629879,0.6568228105906314,0.742713567839196,0.7541096615778902,0.49203187250996017,0.5010288065843621,0.9969879518072289,0.5049560792972687,0.49595914522286677,0.008996934074401941,0.49351837363536794,0.502542488779481,0.9820430802457522,0.8296812749003984,0.00205761316872428,0.3232931726907631,0.5063881022096354,0.3212355595220388,0.8276236617316741,0.389659478249131,0.0063645425964266545,0.0024800043474179794,1.0,0.005917159763313609,0.9968847352024922,0.0031152647975077885,0.9909675754391786,0.9940828402366864,0.9968847352024922,0.005935650887573965,0.005917159763313609,0.2511013215859031,1.0,0.997037037037037,0.7459357154511339,0.002962962962962945,0.748898678414097,0.2518475365088924,0.997037037037037,0.2511013215859031,0.3
27,baseline,"dro",(None),0.5534993270524899,0.6731160896130346,0.6522613065326633,0.862194436121838,0.3238747553816047,0.3193548387096774,0.9970588235294118,0.6731840681478071,0.6777039848197344,0.004519916671927304,0.3248301381408425,0.32029688838138737,0.9860442452002728,0.9990215264187867,0.0,0.3254901960784314,0.6735313303403554,0.3254901960784314,0.9990215264187867,0.32580899156920357,0.0,0.0,1.0,0.0,0.993993993993994,0.006006006006005982,0.993993993993994,1.0,0.993993993993994,0.0,0.0,0.001445086705202312,1.0,0.9985443959243085,0.9970993092191063,0.0014556040756914523,0.9985549132947977,0.0014471932455889045,0.9985443959243085,0.001445086705202312,0.01
26,baseline,"dro",(None),0.5709959623149394,0.6537678207739308,0.7040201005025125,0.8369058435160258,0.40936254980079684,0.30761316872427985,0.9909638554216867,0.58160130562089,0.6833506866974068,0.10174938107651699,0.4130953390087068,0.31041815202571704,0.7514443343045668,0.901394422310757,0.0,0.3273092369477912,0.5740851853629658,0.3273092369477912,0.901394422310757,0.3631143357962236,0.0,0.0,1.0,0.0,0.9937694704049844,0.006230529595015577,0.9937694704049844,1.0,0.9937694704049844,0.0,0.0,0.14537444933920704,1.0,0.9896296296296296,0.8442551802904226,0.010370370370370363,0.8546255506607929,0.14689783428737238,0.9896296296296296,0.14537444933920704,1.0
