seed,data,method,wandb_url,Accuracy,TPR,TNR,Renyi preds and s,Accuracy_colour_1.0,Accuracy_colour_0.0,Accuracy_colour_0.0-colour_1.0,Accuracy_colour_0.0÷colour_1.0,prob_pos_colour_1.0,prob_pos_colour_0.0,prob_pos_colour_0.0-colour_1.0,prob_pos_colour_0.0÷colour_1.0,TPR_colour_1.0,TPR_colour_0.0,TPR_colour_0.0-colour_1.0,TPR_colour_0.0÷colour_1.0,TNR_colour_1.0,TNR_colour_0.0,TNR_colour_0.0-colour_1.0,TNR_colour_0.0÷colour_1.0,eta
18,baseline,"dro",(None),0.8520357497517378,0.9511201629327902,0.7577519379844961,0.22371630294290645,0.997,0.7090729783037475,0.2879270216962525,0.7112065980980417,0.477,0.6972386587771203,0.22023865877712034,0.6841272984441301,0.99581589958159,0.9087301587301587,0.08708574085143128,0.912548352674403,0.9980842911877394,0.5117647058823529,0.48631958530538655,0.5127469797899966,0.3
18,baseline,"dro",(None),0.6653426017874876,0.8655804480651731,0.4748062015503876,0.6731231890123879,0.836,0.4970414201183432,0.3389585798816568,0.5945471532516067,0.378,1.0,0.622,0.378,0.7238493723849372,1.0,0.2761506276150628,0.7238493723849372,0.9386973180076629,0.0,0.9386973180076629,0.0,1.0
19,baseline,"dro",(None),0.7522343594836147,0.4969450101832994,0.9951550387596899,0.5755765244160533,0.5147347740667977,0.9949799196787149,0.4802451456119172,0.5173318213627957,0.0,0.49497991967871485,0.49497991967871485,0.0,0.0,1.0,1.0,0.0,1.0,0.9901574803149606,0.009842519685039353,0.9901574803149606,0.01
19,baseline,"dro",(None),0.7428003972194638,0.4979633401221996,0.9757751937984496,0.5416939557596878,0.4950884086444008,0.9959839357429718,0.5008955270985711,0.49708473287280563,0.021611001964636542,0.4939759036144578,0.47236490164982126,0.04374910153816666,0.0020242914979757085,1.0,0.9979757085020243,0.0020242914979757085,0.9599236641221374,0.9921259842519685,0.03220232012983115,0.9675421059008845,0.1
19,baseline,"dro",(None),0.6926514399205561,0.714867617107943,0.6715116279069767,0.04732732318583182,0.3948919449901768,0.9969879518072289,0.602096006817052,0.39608497201431636,0.5402750491159135,0.4929718875502008,0.04730316156571268,0.9124461482292808,0.4331983805668016,1.0,0.5668016194331984,0.4331983805668016,0.35877862595419846,0.9940944881889764,0.6353158622347779,0.3609099841281838,0.3
19,baseline,"dro",(None),0.5218470705064548,0.515274949083503,0.5281007751937985,0.8440714264364413,0.47445972495088407,0.570281124497992,0.09582139954710789,0.8319751514983812,0.0756385068762279,0.9196787148594378,0.8440402079832099,0.08224449000952291,0.03643724696356275,1.0,0.9635627530364372,0.03643724696356275,0.8874045801526718,0.15748031496062992,0.7299242651920419,0.17746168825670985,1.0
20,baseline,"dro",(None),0.7423038728897716,0.9938900203665988,0.502906976744186,0.5979312893045057,0.994,0.4940828402366864,0.4999171597633136,0.4970652316264451,0.475,1.0,0.525,0.475,0.9875259875259875,1.0,0.012474012474012475,0.9875259875259875,1.0,0.0,1.0,0.0,0.01
20,baseline,"dro",(None),0.7418073485600795,0.9928716904276986,0.502906976744186,0.5987015520166094,0.993,0.4940828402366864,0.4989171597633136,0.4975658008425845,0.474,1.0,0.526,0.474,0.9854469854469855,1.0,0.014553014553014498,0.9854469854469855,1.0,0.0,1.0,0.0,0.1
20,baseline,"dro",(None),0.7288977159880834,0.9663951120162932,0.502906976744186,0.6187494559132045,0.967,0.4940828402366864,0.47291715976331355,0.5109439919717543,0.448,1.0,0.552,0.448,0.9313929313929314,1.0,0.06860706860706856,0.9313929313929314,1.0,0.0,1.0,0.0,0.3
20,baseline,"dro",(None),0.6464746772591857,0.7973523421588594,0.502906976744186,0.7495121870380217,0.801,0.4940828402366864,0.30691715976331363,0.6168325096587846,0.282,1.0,0.718,0.282,0.5862785862785863,1.0,0.4137214137214137,0.5862785862785863,1.0,0.0,1.0,0.0,1.0
21,baseline,"dro",(None),0.7517378351539226,0.4969450101832994,0.9941860465116279,0.5528002212217389,0.5074626865671642,0.9950445986124876,0.4875819120453234,0.5099898911815425,0.006965174129353234,0.48265609514370666,0.47569092101435345,0.014430925454861217,0.012,1.0,0.988,0.012,0.998019801980198,0.9905123339658444,0.0075074680143536465,0.9924776362157766,0.01
21,baseline,"dro",(None),0.7507447864945382,0.4938900203665988,0.9951550387596899,0.5589610829895014,0.5054726368159204,0.9950445986124876,0.48957196179656726,0.5079899308239678,0.0029850746268656717,0.48265609514370666,0.479671020516841,0.006184682337797664,0.006,1.0,0.994,0.006,1.0,0.9905123339658444,0.009487666034155628,0.9905123339658444,0.1
21,baseline,"dro",(None),0.8416087388282025,0.7556008146639511,0.9234496124031008,0.15092831852533695,0.6865671641791045,0.9960356788899901,0.30946851471088566,0.689299769807678,0.3333333333333333,0.48166501486620417,0.14833168153287085,0.6920438957475994,0.52,1.0,0.48,0.52,0.8514851485148515,0.9924098671726755,0.14092471865782408,0.8579974632262461,0.3
21,baseline,"dro",(None),0.6847070506454817,0.8676171079429735,0.5106589147286822,0.6944327730026393,0.4975124378109453,0.8711595639246779,0.3736471261137326,0.5710922067704708,1.0,0.34886025768087214,0.6511397423191279,0.34886025768087214,1.0,0.7302904564315352,0.26970954356846477,0.7302904564315352,0.0,1.0,1.0,0.0,1.0
22,baseline,"dro",(None),0.7656405163853028,0.5213849287169042,0.998062015503876,0.5670618939148685,0.9980750721847931,0.517948717948718,0.4801263542360751,0.5189476547239324,0.49470644850818096,0.0,0.49470644850818096,0.0,1.0,0.0,1.0,0.0,0.9962049335863378,1.0,0.003795066413662229,0.9962049335863378,0.01
22,baseline,"dro",(None),0.7646474677259185,0.5213849287169042,0.9961240310077519,0.5685432113050248,0.9961501443695862,0.517948717948718,0.47820142642086816,0.5199504521243652,0.4966313763233879,0.0,0.4966313763233879,0.0,1.0,0.0,1.0,0.0,0.9924098671726755,1.0,0.007590132827324458,0.9924098671726755,0.1
22,baseline,"dro",(None),0.7646474677259185,0.5213849287169042,0.9961240310077519,0.5685432113050248,0.9961501443695862,0.517948717948718,0.47820142642086816,0.5199504521243652,0.4966313763233879,0.0,0.4966313763233879,0.0,1.0,0.0,1.0,0.0,0.9924098671726755,1.0,0.007590132827324458,0.9924098671726755,0.3
22,baseline,"dro",(None),0.740317775571003,0.984725050916497,0.5077519379844961,0.5855889951286686,0.9826756496631376,0.48205128205128206,0.5006243676118556,0.4905497375624702,0.48123195380173245,1.0,0.5187680461982676,0.48123195380173245,0.970703125,1.0,0.029296875,0.970703125,0.9943074003795066,0.0,0.9943074003795066,0.0,1.0
23,baseline,"dro",(None),0.7522343594836147,0.49490835030549896,0.997093023255814,0.5629007454276324,0.5044955044955045,0.9970384995064165,0.49254299501091203,0.505994005994006,0.0,0.4827245804540967,0.4827245804540967,0.0,0.0,1.0,1.0,0.0,1.0,0.9943074003795066,0.005692599620493399,0.9943074003795066,0.01
23,baseline,"dro",(None),0.7527308838133069,0.49490835030549896,0.998062015503876,0.5621406095448244,0.5044955044955045,0.998025666337611,0.4935301618421065,0.5054935173629536,0.0,0.4817374136229023,0.4817374136229023,0.0,0.0,1.0,1.0,0.0,1.0,0.9962049335863378,0.003795066413662229,0.9962049335863378,0.1
23,baseline,"dro",(None),0.7527308838133069,0.4938900203665988,0.999031007751938,0.5606202407564855,0.5044955044955045,0.998025666337611,0.4935301618421065,0.5054935173629536,0.0,0.4797630799605133,0.4797630799605133,0.0,0.0,0.9979423868312757,0.9979423868312757,0.0,1.0,0.9981024667931688,0.00189753320683117,0.9981024667931688,0.3
23,baseline,"dro",(None),0.7293942403177756,0.4938900203665988,0.9534883720930233,0.5963461108802268,0.5044955044955045,0.9516288252714709,0.44713332077596635,0.5301389481887407,0.0,0.5261599210266535,0.5261599210266535,0.0,0.0,0.9979423868312757,0.9979423868312757,0.0,1.0,0.9089184060721063,0.09108159392789372,0.9089184060721063,1.0
24,baseline,"dro",(None),0.7437934458788481,0.4816700610997963,0.9932170542635659,0.5367403983661267,0.48705179282868527,0.999009900990099,0.5119581081614137,0.48753450025468,0.008964143426294821,0.46633663366336636,0.45737249023707155,0.019222473164666177,0.005859375,1.0,0.994140625,0.005859375,0.9878048780487805,0.9981481481481481,0.01034327009936764,0.9896375401601882,0.01
24,baseline,"dro",(None),0.7358490566037735,0.48981670061099797,0.9699612403100775,0.48860413806803266,0.4711155378486056,0.999009900990099,0.5278943631414934,0.4715824511665923,0.04083665338645418,0.46633663366336636,0.42549998027691216,0.08756904441681257,0.021484375,1.0,0.978515625,0.021484375,0.9390243902439024,0.9981481481481481,0.05912375790424573,0.940766550522648,0.1
24,baseline,"dro",(None),0.7472691161866931,0.48981670061099797,0.9922480620155039,0.5228918586514557,0.4940239043824701,0.999009900990099,0.5049859966076289,0.4945135217307184,0.017928286852589643,0.46633663366336636,0.44840834681077674,0.038444946329332354,0.021484375,1.0,0.978515625,0.021484375,0.9857723577235772,0.9981481481481481,0.012375790424570932,0.9876012489252907,0.3
24,baseline,"dro",(None),0.7353525322740815,0.9582484725050916,0.5232558139534884,0.6348500242426308,0.5099601593625498,0.9594059405940594,0.4494457812315096,0.5315374210074049,1.0,0.42475247524752474,0.5752475247524753,0.42475247524752474,1.0,0.9127659574468086,0.08723404255319145,0.9127659574468086,0.0,1.0,1.0,0.0,1.0
25,baseline,"dro",(None),0.7368421052631579,0.9979633401221996,0.4883720930232558,0.5809896799523956,0.4792079207920792,0.9960159362549801,0.5168080154629009,0.4811247524752475,1.0,0.4960159362549801,0.5039840637450199,0.4960159362549801,1.0,0.9959839357429718,0.004016064257028162,0.9959839357429718,0.0,0.9960474308300395,0.9960474308300395,0.0,0.01
25,baseline,"dro",(None),0.7363455809334657,0.9989816700610998,0.48643410852713176,0.5786894846001397,0.4792079207920792,0.9950199203187251,0.5158119995266459,0.4816063588340816,1.0,0.499003984063745,0.500996015936255,0.499003984063745,1.0,0.9979919678714859,0.002008032128514081,0.9979919678714859,0.0,0.9920948616600791,0.9920948616600791,0.0,0.1
25,baseline,"dro",(None),0.7363455809334657,0.9989816700610998,0.48643410852713176,0.5786894846001397,0.4792079207920792,0.9950199203187251,0.5158119995266459,0.4816063588340816,1.0,0.499003984063745,0.500996015936255,0.499003984063745,1.0,0.9979919678714859,0.002008032128514081,0.9979919678714859,0.0,0.9920948616600791,0.9920948616600791,0.0,0.3
25,baseline,"dro",(None),0.730883813306852,0.9908350305498982,0.48352713178294576,0.582523165287656,0.4792079207920792,0.9840637450199203,0.5048558242278411,0.48696837295065537,1.0,0.4940239043824701,0.5059760956175299,0.4940239043824701,1.0,0.9819277108433735,0.01807228915662651,0.9819277108433735,0.0,0.9861660079051383,0.9861660079051383,0.0,1.0
26,baseline,"dro",(None),0.7537239324726912,0.5213849287169042,0.9748062015503876,0.5129059726593297,0.9961649089165868,0.4933058702368692,0.5028590386797176,0.4952050266189168,0.48609779482262705,0.03192584963954686,0.4541719451830802,0.06567783269042875,0.998019801980198,0.016771488469601678,0.9812483135105964,0.01680476523243819,0.9944237918215614,0.9534412955465587,0.04098249627500272,0.9587876953346701,0.01
26,baseline,"dro",(None),0.7482621648460774,0.5519348268839104,0.935077519379845,0.4102340910510408,0.9980824544582934,0.4799176107106076,0.5181648437476858,0.4808396426235963,0.4841802492809204,0.10710607621009269,0.3770741730708277,0.2212111633408449,0.998019801980198,0.07966457023060797,0.91835523174959,0.07982263485408139,0.9981412639405205,0.8663967611336032,0.1317445028069173,0.8680101629234237,0.1
26,baseline,"dro",(None),0.7606752730883813,0.5132382892057027,0.9961240310077519,0.5603854246192319,0.9952061361457335,0.5087538619979403,0.48645227414779324,0.5112045068052521,0.48705656759348037,0.0,0.48705656759348037,0.0,0.998019801980198,0.0,0.998019801980198,0.0,0.9925650557620818,1.0,0.0074349442379182396,0.9925650557620818,0.3
26,baseline,"dro",(None),0.7492552135054618,0.9959266802443992,0.5145348837209303,0.5803102809896318,0.9894534995206136,0.49124613800205974,0.4982073615185538,0.49648228869781813,0.48705656759348037,1.0,0.5129434324065196,0.48705656759348037,0.9920792079207921,1.0,0.007920792079207928,0.9920792079207921,0.9869888475836431,0.0,0.9869888475836431,0.0,1.0
27,baseline,"dro",(None),0.7323733862959285,0.45519348268839105,0.9961240310077519,0.5501249671720504,0.9959308240081384,0.481086323957323,0.5148445000508154,0.4830519473442783,0.4587995930824008,0.0,0.4587995930824008,0.0,1.0,0.0,1.0,0.0,0.9925373134328358,1.0,0.007462686567164201,0.9925373134328358,0.01
27,baseline,"dro",(None),0.730883813306852,0.45519348268839105,0.9932170542635659,0.5524820862646799,0.9928789420142421,0.481086323957323,0.5117926180569191,0.4845367381660333,0.46185147507629704,0.0,0.46185147507629704,0.0,1.0,0.0,1.0,0.0,0.9869402985074627,1.0,0.013059701492537323,0.9869402985074627,0.1
27,baseline,"dro",(None),0.7303872889771599,0.45519348268839105,0.9922480620155039,0.5532675698018644,0.9918616480162767,0.481086323957323,0.5107753240589538,0.48503369892312664,0.46286876907426244,0.0,0.46286876907426244,0.0,1.0,0.0,1.0,0.0,0.9850746268656716,1.0,0.014925373134328401,0.9850746268656716,0.3
27,baseline,"dro",(None),0.5665342601787487,0.6160896130346232,0.5193798449612403,0.9325976204545116,0.6164801627670397,0.518913676042677,0.09756648672436263,0.8417362104784679,0.07121057985757884,1.0,0.9287894201424212,0.07121057985757884,0.15659955257270694,1.0,0.843400447427293,0.15659955257270694,1.0,0.0,1.0,0.0,1.0
28,baseline,"dro",(None),0.7696127110228401,0.5295315682281059,0.998062015503876,0.578135685114373,0.5304878048780488,0.9980582524271845,0.4675704475491357,0.5315198823194458,0.0,0.5067961165048543,0.5067961165048543,0.0,0.0,1.0,1.0,0.0,1.0,0.996078431372549,0.0039215686274509665,0.996078431372549,0.01
28,baseline,"dro",(None),0.769116186693148,0.5295315682281059,0.997093023255814,0.5788832181994445,0.5304878048780488,0.9970873786407767,0.46659957376272787,0.5320374284560763,0.0,0.5077669902912622,0.5077669902912622,0.0,0.0,1.0,1.0,0.0,1.0,0.9941176470588236,0.00588235294117645,0.9941176470588236,0.1
28,baseline,"dro",(None),0.769116186693148,0.5295315682281059,0.997093023255814,0.5788832181994445,0.5304878048780488,0.9970873786407767,0.46659957376272787,0.5320374284560763,0.0,0.5077669902912622,0.5077669902912622,0.0,0.0,1.0,1.0,0.0,1.0,0.9941176470588236,0.00588235294117645,0.9941176470588236,0.3
28,baseline,"dro",(None),0.7244289970208541,0.9755600814663951,0.48546511627906974,0.58037839840165,0.4695121951219512,0.9679611650485437,0.4984489699265925,0.48505271913300874,1.0,0.49029126213592233,0.5097087378640777,0.49029126213592233,1.0,0.9538461538461539,0.0461538461538461,0.9538461538461539,0.0,0.9823529411764705,0.9823529411764705,0.0,1.0
29,baseline,"dro",(None),0.7274081429990069,0.6476578411405295,0.8032945736434108,0.12943740307197807,0.99706457925636,0.4495967741935484,0.5474678050628117,0.4509204153344519,0.4794520547945205,0.35181451612903225,0.12763753866548827,0.7337845622119816,0.9959266802443992,0.29938900203665986,0.6965376782077394,0.3006134969325153,0.9981167608286252,0.5968063872255489,0.4013103736030763,0.5979324370127669,0.01
29,baseline,"dro",(None),0.7730883813306852,0.9490835030549898,0.6056201550387597,0.39864161256395536,0.99706457925636,0.5423387096774194,0.4547258695789407,0.5439353889011999,0.4794520547945205,0.8558467741935484,0.37639471939902786,0.56020781902964,0.9959266802443992,0.9022403258655805,0.09368635437881878,0.9059304703476482,0.9981167608286252,0.18962075848303392,0.8084960023455913,0.18997853349903965,0.1
29,baseline,"dro",(None),0.7502482621648461,0.9979633401221996,0.5145348837209303,0.5910394415743807,0.9980430528375733,0.4949596774193548,0.5030833754182185,0.4959301865907653,0.47847358121330724,1.0,0.5215264187866928,0.47847358121330724,0.9959266802443992,1.0,0.004073319755600768,0.9959266802443992,1.0,0.0,1.0,0.0,0.3
29,baseline,"dro",(None),0.6276067527308838,0.7464358452138493,0.5145348837209303,0.7832855407904273,0.7563600782778865,0.4949596774193548,0.2614004008585317,0.6543968826941534,0.23679060665362034,1.0,0.7632093933463797,0.23679060665362034,0.49287169042769857,1.0,0.5071283095723014,0.49287169042769857,1.0,0.0,1.0,0.0,1.0
30,baseline,"dro",(None),0.7601787487586892,0.5091649694501018,0.999031007751938,0.5703189676690008,0.5170340681362725,0.9990157480314961,0.48198167989522356,0.5175434613068501,0.0,0.49311023622047245,0.49311023622047245,0.0,0.0,1.0,1.0,0.0,1.0,0.998062015503876,0.0019379844961240345,0.998062015503876,0.01
30,baseline,"dro",(None),0.7606752730883813,0.5091649694501018,1.0,0.569561311338376,0.5170340681362725,1.0,0.4829659318637275,0.5170340681362725,0.0,0.4921259842519685,0.4921259842519685,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.1
30,baseline,"dro",(None),0.7606752730883813,0.5091649694501018,1.0,0.569561311338376,0.5170340681362725,1.0,0.4829659318637275,0.5170340681362725,0.0,0.4921259842519685,0.4921259842519685,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.3
30,baseline,"dro",(None),0.6901688182720953,0.8920570264765784,0.49806201550387597,0.6609717141521647,0.48296593186372744,0.8937007874015748,0.41073485553784733,0.5404112189135981,1.0,0.38976377952755903,0.610236220472441,0.38976377952755903,1.0,0.788,0.21199999999999997,0.788,0.0,0.9961240310077519,0.9961240310077519,0.0,1.0
