bias.missing_s,bias.mixing_factor,bias.adult_biased_train,bias.subsample_context.0,bias.subsample_context.1,bias.subsample_context.2,bias.subsample_context.3,bias.subsample_train.0,bias.subsample_train.1,bias.subsample_train.2,bias.subsample_train.3,bias.log_dataset,baselines.greyscale,baselines.labelled_context_set,baselines.epochs,baselines.test_batch_size,baselines.batch_size,baselines.lr,baselines.weight_decay,baselines.eta,baselines.method,baselines.pred_s,baselines.oversample,data.log_name,data.data_pcnt,data.context_pcnt,data.test_pcnt,data.root,data.transductive,data.quant_level,data.input_noise,data.scale,data.greyscale,data.background,data.black,data.binarize,data.rotate_data,data.shift_data,data.color_correlation,data.padding,data.filter_map_labels.2,data.filter_map_labels.4,data.colors,misc.cluster_label_file,misc.exp_group,misc.log_method,misc.use_wandb,misc.gpu,misc.use_amp,misc.seed,misc.data_split_seed,misc.save_dir,misc.results_csv,misc.resume,misc.evaluate,misc.num_workers,misc.device,misc.use_gpu,Accuracy (dro),TPR (dro),TNR (dro),Renyi preds and s (dro),Accuracy_colour_1.0 (dro),Accuracy_colour_0.0 (dro),Accuracy_colour_0.0-colour_1.0 (dro),Accuracy_colour_0.0÷colour_1.0 (dro),prob_pos_colour_1.0 (dro),prob_pos_colour_0.0 (dro),prob_pos_colour_0.0-colour_1.0 (dro),prob_pos_colour_0.0÷colour_1.0 (dro),TPR_colour_1.0 (dro),TPR_colour_0.0 (dro),TPR_colour_0.0-colour_1.0 (dro),TPR_colour_0.0÷colour_1.0 (dro),TNR_colour_1.0 (dro),TNR_colour_0.0 (dro),TNR_colour_0.0-colour_1.0 (dro),TNR_colour_0.0÷colour_1.0 (dro),eta
[],0.0,True,0.7,0.4,0.2,1.0,1.0,0.3,0.0,1.0,subsampled,False,False,60,1000,256,0.001,1e-08,0.3,dro,False,True,cmnist,1.0,0.66666666,0.2,,False,eight,False,0.0,False,False,True,True,False,False,1.0,2,0,1,"[2, 4]",,,,True,0,False,18,18,results/cmnist/2v4/subsampled-0.66cont,,,False,4,cuda:0,True,0.7477656405163853,0.4867617107942973,0.996124031007752,0.5648239634262823,0.996,0.5029585798816568,0.4930414201183432,0.5049784938570852,0.482,0.0,0.482,0.0,1.0,0.0,1.0,0.0,0.992337164750958,1.0,0.007662835249042,0.992337164750958,0.3
[],0.0,True,0.7,0.4,0.2,1.0,1.0,0.3,0.0,1.0,subsampled,False,False,60,1000,256,0.001,1e-08,0.3,dro,False,True,cmnist,1.0,0.66666666,0.2,,False,eight,False,0.0,False,False,True,True,False,False,1.0,2,0,1,"[2, 4]",,,,True,0,False,19,19,results/cmnist/2v4/subsampled-0.66cont,,,False,4,cuda:0,True,0.7646474677259185,0.5213849287169042,0.996124031007752,0.5364788478133395,0.9949799196787148,0.5392927308447937,0.4556871888339212,0.5420136830690357,0.4929718875502008,0.024557956777996,0.4684139307722048,0.0498161404294991,0.9979508196721312,0.0506072874493927,0.9473435322227384,0.0507112038507261,0.9921259842519684,1.0,0.0078740157480314,0.9921259842519684,0.3
[],0.0,True,0.7,0.4,0.2,1.0,1.0,0.3,0.0,1.0,subsampled,False,False,60,1000,256,0.001,1e-08,0.3,dro,False,True,cmnist,1.0,0.66666666,0.2,,False,eight,False,0.0,False,False,True,True,False,False,1.0,2,0,1,"[2, 4]",,,,True,0,False,20,20,results/cmnist/2v4/subsampled-0.66cont,,,False,4,cuda:0,True,0.7502482621648461,0.4887983706720977,0.999031007751938,0.5640536816412016,0.998,0.5059171597633136,0.4920828402366863,0.5069310218069275,0.481,0.0,0.481,0.0,0.997920997920998,0.0,0.997920997920998,0.0,0.9980732177263968,1.0,0.0019267822736031,0.9980732177263968,0.3
[],0.0,True,0.7,0.4,0.2,1.0,1.0,0.3,0.0,1.0,subsampled,False,False,60,1000,256,0.001,1e-08,0.3,dro,False,True,cmnist,1.0,0.66666666,0.2,,False,eight,False,0.0,False,False,True,True,False,False,1.0,2,0,1,"[2, 4]",,,,True,0,False,21,21,results/cmnist/2v4/subsampled-0.66cont,,,False,4,cuda:0,True,0.7502482621648461,0.4908350305498982,0.997093023255814,0.5620883374161788,0.9970267591674926,0.5024875621890548,0.4945391969784378,0.5039860340444893,0.4806739345887016,0.0,0.4806739345887016,0.0,1.0,0.0,1.0,0.0,0.9943074003795066,1.0,0.0056925996204933,0.9943074003795066,0.3
[],0.0,True,0.7,0.4,0.2,1.0,1.0,0.3,0.0,1.0,subsampled,False,False,60,1000,256,0.001,1e-08,0.3,dro,False,True,cmnist,1.0,0.66666666,0.2,,False,eight,False,0.0,False,False,True,True,False,False,1.0,2,0,1,"[2, 4]",,,,True,0,False,22,22,results/cmnist/2v4/subsampled-0.66cont,,,False,4,cuda:0,True,0.7616683217477657,0.5213849287169042,0.9903100775193798,0.5729877985396582,0.9903753609239654,0.517948717948718,0.4724266429752474,0.5229822331863149,0.5024061597690087,0.0,0.5024061597690087,0.0,1.0,0.0,1.0,0.0,0.9810246679316889,1.0,0.0189753320683111,0.9810246679316889,0.3
[],0.0,True,0.7,0.4,0.2,1.0,1.0,0.3,0.0,1.0,subsampled,False,False,60,1000,256,0.001,1e-08,0.3,dro,False,True,cmnist,1.0,0.66666666,0.2,,False,eight,False,0.0,False,False,True,True,False,False,1.0,2,0,1,"[2, 4]",,,,True,0,False,23,23,results/cmnist/2v4/subsampled-0.66cont,,,False,4,cuda:0,True,0.7517378351539226,0.4949083503054989,0.996124031007752,0.563660851750105,0.9960513326752222,0.5044955044955045,0.4915558281797176,0.5064954866738811,0.4837117472852912,0.0,0.4837117472852912,0.0,1.0,0.0,1.0,0.0,0.9924098671726757,1.0,0.0075901328273244,0.9924098671726757,0.3
[],0.0,True,0.7,0.4,0.2,1.0,1.0,0.3,0.0,1.0,subsampled,False,False,60,1000,256,0.001,1e-08,0.3,dro,False,True,cmnist,1.0,0.66666666,0.2,,False,eight,False,0.0,False,False,True,True,False,False,1.0,2,0,1,"[2, 4]",,,,True,0,False,24,24,results/cmnist/2v4/subsampled-0.66cont,,,False,4,cuda:0,True,0.7447864945382324,0.4786150712830957,0.998062015503876,0.5516136213798596,0.998019801980198,0.4900398406374502,0.5079799613427478,0.4910121419085562,0.4673267326732673,0.0,0.4673267326732673,0.0,1.0,0.0,1.0,0.0,0.9962962962962963,1.0,0.0037037037037036,0.9962962962962963,0.3
[],0.0,True,0.7,0.4,0.2,1.0,1.0,0.3,0.0,1.0,subsampled,False,False,60,1000,256,0.001,1e-08,0.3,dro,False,True,cmnist,1.0,0.66666666,0.2,,False,eight,False,0.0,False,False,True,True,False,False,1.0,2,0,1,"[2, 4]",,,,True,0,False,25,25,results/cmnist/2v4/subsampled-0.66cont,,,False,4,cuda:0,True,0.7557100297914597,0.5061099796334012,0.993217054263566,0.579456214706864,0.9920318725099602,0.5207920792079208,0.4712397933020393,0.5249751481172213,0.50199203187251,0.0,0.50199203187251,0.0,0.997991967871486,0.0,0.997991967871486,0.0,0.9861660079051384,1.0,0.0138339920948616,0.9861660079051384,0.3
[],0.0,True,0.7,0.4,0.2,1.0,1.0,0.3,0.0,1.0,subsampled,False,False,60,1000,256,0.001,1e-08,0.3,dro,False,True,cmnist,1.0,0.66666666,0.2,,False,eight,False,0.0,False,False,True,True,False,False,1.0,2,0,1,"[2, 4]",,,,True,0,False,26,26,results/cmnist/2v4/subsampled-0.66cont,,,False,4,cuda:0,True,0.7601787487586892,0.5132382892057027,0.99515503875969,0.5611230406722465,0.9942473633748802,0.5087538619979403,0.4854935013769399,0.5116974716141289,0.4880153403643336,0.0,0.4880153403643336,0.0,0.998019801980198,0.0,0.998019801980198,0.0,0.9907063197026024,1.0,0.0092936802973977,0.9907063197026024,0.3
[],0.0,True,0.7,0.4,0.2,1.0,1.0,0.3,0.0,1.0,subsampled,False,False,60,1000,256,0.001,1e-08,0.3,dro,False,True,cmnist,1.0,0.66666666,0.2,,False,eight,False,0.0,False,False,True,True,False,False,1.0,2,0,1,"[2, 4]",,,,True,0,False,27,27,results/cmnist/2v4/subsampled-0.66cont,,,False,4,cuda:0,True,0.7298907646474677,0.455193482688391,0.9912790697674418,0.5540529459340918,0.9908443540183112,0.481086323957323,0.5097580300609883,0.48553168013352,0.4638860630722278,0.0,0.4638860630722278,0.0,1.0,0.0,1.0,0.0,0.9832089552238806,1.0,0.0167910447761193,0.9832089552238806,0.3
[],0.0,True,0.7,0.4,0.2,1.0,1.0,0.3,0.0,1.0,subsampled,False,False,60,1000,256,0.001,1e-08,0.3,dro,False,True,cmnist,1.0,0.66666666,0.2,,False,eight,False,0.0,False,False,True,True,False,False,1.0,2,0,1,"[2, 4]",,,,True,0,False,28,28,results/cmnist/2v4/subsampled-0.66cont,,,False,4,cuda:0,True,0.7696127110228401,0.5295315682281059,0.998062015503876,0.578135685114373,0.9980582524271844,0.5304878048780488,0.4675704475491357,0.5315198823194458,0.5067961165048543,0.0,0.5067961165048543,0.0,1.0,0.0,1.0,0.0,0.996078431372549,1.0,0.0039215686274509,0.996078431372549,0.3
[],0.0,True,0.7,0.4,0.2,1.0,1.0,0.3,0.0,1.0,subsampled,False,False,60,1000,256,0.001,1e-08,0.3,dro,False,True,cmnist,1.0,0.66666666,0.2,,False,eight,False,0.0,False,False,True,True,False,False,1.0,2,0,1,"[2, 4]",,,,True,0,False,29,29,results/cmnist/2v4/subsampled-0.66cont,,,False,4,cuda:0,True,0.7542204568023834,0.4989816700610998,0.997093023255814,0.5609049088052255,0.9960861056751468,0.5050403225806451,0.49104578309450164,0.507024763926738,0.48238747553816047,0.0,0.48238747553816047,0.0,0.9979633401221996,0.0,0.9979633401221996,0.0,0.9943502824858758,1.0,0.005649717514124242,0.9943502824858758,0.3
