run,operation,started,time,status,label,a-background,a-binarize,a-black,a-color-correlation,a-colors,a-context-pcnt,a-data-pcnt,a-dataset,a-filter-labels,a-greyscale,a-input-noise,a-missing-s,a-padding,a-quant-level,a-rotate-data,a-scale,a-shift-data,a-subsample-context,a-subsample-train,a-test-pcnt,c-batch-size,c-cl-hidden-dims,c-enc-epochs,c-enc-lr,c-encoder,c-epochs,c-kl-weight,c-log-freq,c-method,c-val-freq,d-batch-size,d-batch-wise-hidden,d-batch-wise-loss,d-disc-hidden-dims,d-disc-lr,d-disc-reset-prob,d-disc-weight,d-early-stopping,d-elbo-weight,d-encode-batch-size,d-eval-epochs,d-eval-lr,d-eval-on-recon,d-evaluate,d-feat-attr,d-gamma,d-iters,d-kl-weight,d-log-freq,d-lr,d-nll-weight,d-num-disc-updates,d-num-discs,d-num-workers,d-oversample,d-pred-s-weight,d-pred-y-weight,d-recon-detach,d-recon-stability-weight,d-train-on-recon,d-use-inn,d-use-pretrained-enc,d-vae,d-val-freq,d-validate,d-vgg-weight,d-warmup-steps,d-weight-decay,d-zs-frac,data-split-seed,e-enc-init-chans,e-enc-levels,e-enc-out-dim,e-recon-loss,save-dir,seed,step,accuracy,accuracy_colour_0.0,accuracy_colour_0.0-colour_1.0,accuracy_colour_0.0/colour_1.0,accuracy_colour_1.0,context_acc_y=0_s=0,context_acc_y=0_s=1,context_acc_y=1_s=0,context_acc_y=1_s=1,context_accuracy,context_ari,context_nmi,enc_loss_reconstruction,enc_prior_loss,prob_pos_colour_0.0,prob_pos_colour_0.0-colour_1.0,prob_pos_colour_0.0/colour_1.0,prob_pos_colour_1.0,renyi_preds_and_s,tnr,tnr_colour_0.0,tnr_colour_0.0-colour_1.0,tnr_colour_0.0/colour_1.0,tnr_colour_1.0,tpr,tpr_colour_0.0,tpr_colour_0.0-colour_1.0,tpr_colour_0.0/colour_1.0,tpr_colour_1.0,d-balanced-context,c-cl-hidden_dims,c-pseudo-labeler,test_acc_y=0_s=0,test_acc_y=0_s=1,test_acc_y=1_s=0,test_acc_y=1_s=1,test_accuracy,test_ari,test_nmi
b34d8a6a,perfect_cluster:train,2020-10-16 06:41:01,0:21:26,completed,save_dir=cmnist/2digits/2colors/baseline/ seed=4,False,True,True,1.0,2 4,0.66666666,1.0,cmnist,2 4,False,False,,2,8,False,0.0,False,0=0.7 1=0.6 2=0.4 3=1.0,0=1.0 1=0.4 2=0.0 3=1.0,0.2,,,,,,,,,,,256,256 256,attention,256 256,0.0003,0.0003,0.1,30,100.0,1000,60,0.001,False,False,False,1.0,5000,0.01,150,0.0003,0.01,1,10,4,True,1.0,1.0,True,0,False,False,False,False,450,True,0,0,0,0.01,4,16,4,128,l2,cmnist/2digits/2colors/baseline,4,0,0.8326699733734131,0.6732500195503235,0.32076001167297363,0.6773099899291992,0.9940099716186523,,,,,,,,,,0.17177000641822815,0.3027600049972534,0.36197999119758606,0.47453001141548157,0.3239099979400635,0.9980599880218506,1.0,0.003816799959167838,0.99617999792099,0.99617999792099,0.6588600277900696,0.3445500135421753,0.647059977054596,0.3474699854850769,0.9916099905967712,True,,,,,,,,,
3a0bf951,perfect_cluster:train,2020-10-16 06:37:08,0:22:21,completed,save_dir=cmnist/2digits/2colors/baseline/ seed=3,False,True,True,1.0,2 4,0.66666666,1.0,cmnist,2 4,False,False,,2,8,False,0.0,False,0=0.7 1=0.6 2=0.4 3=1.0,0=1.0 1=0.4 2=0.0 3=1.0,0.2,,,,,,,,,,,256,256 256,attention,256 256,0.0003,0.0003,0.1,30,100.0,1000,60,0.001,False,False,False,1.0,5000,0.01,150,0.0003,0.01,1,10,4,True,1.0,1.0,True,0,False,False,False,False,450,True,0,0,0,0.01,3,16,4,128,l2,cmnist/2digits/2colors/baseline,3,0,0.9717000126838684,0.9452499747276306,0.05092800036072731,0.9488800168037415,0.99617999792099,,,,,,,,,,0.4328500032424927,0.05089600011706352,0.89478999376297,0.48374998569488525,0.05102799832820892,1.0,1.0,0.0,1.0,1.0,0.9419599771499634,0.8877099752426147,0.10444000363349915,0.8947299718856812,0.9921600222587585,True,,,,,,,,,
bb6b7f77,perfect_cluster:train,2020-10-16 06:18:35,0:22:25,completed,save_dir=cmnist/2digits/2colors/baseline/ seed=2,False,True,True,1.0,2 4,0.66666666,1.0,cmnist,2 4,False,False,,2,8,False,0.0,False,0=0.7 1=0.6 2=0.4 3=1.0,0=1.0 1=0.4 2=0.0 3=1.0,0.2,,,,,,,,,,,256,256 256,attention,256 256,0.0003,0.0003,0.1,30,100.0,1000,60,0.001,False,False,False,1.0,5000,0.01,150,0.0003,0.01,1,10,4,True,1.0,1.0,True,0,False,False,False,False,450,True,0,0,0,0.01,2,16,4,128,l2,cmnist/2digits/2colors/baseline,2,0,0.9647499918937683,0.9328600168228149,0.06229199841618538,0.9373999834060669,0.9951500296592712,,,,,,,,,,0.4079299867153168,0.09448999911546707,0.8119300007820129,0.5024200081825256,0.09482599794864655,0.9961199760437012,1.0,0.007751899771392345,0.9922500252723694,0.9922500252723694,0.9317700266838074,0.8586699962615967,0.1393900066614151,0.8603399991989136,0.9980599880218506,True,,,,,,,,,
55d6b23d,perfect_cluster:train,2020-10-16 06:15:33,0:21:34,completed,save_dir=cmnist/2digits/2colors/baseline/ seed=1,False,True,True,1.0,2 4,0.66666666,1.0,cmnist,2 4,False,False,,2,8,False,0.0,False,0=0.7 1=0.6 2=0.4 3=1.0,0=1.0 1=0.4 2=0.0 3=1.0,0.2,,,,,,,,,,,256,256 256,attention,256 256,0.0003,0.0003,0.1,30,100.0,1000,60,0.001,False,False,False,1.0,5000,0.01,150,0.0003,0.01,1,10,4,True,1.0,1.0,True,0,False,False,False,False,450,True,0,0,0,0.01,1,16,4,128,l2,cmnist/2digits/2colors/baseline,1,0,0.93545001745224,0.8720300197601318,0.12223000079393387,0.8770700097084045,0.9942600131034851,,,,,,,,,,0.35912999510765076,0.12891000509262085,0.7358700037002563,0.4880400002002716,0.1302500069141388,0.9970899820327759,0.9980000257492065,0.0017483000410720706,0.9982500076293945,0.9962499737739563,0.8706700205802917,0.7383000254631042,0.2538900077342987,0.7441099882125854,0.9921900033950806,True,,,,,,,,,
d1a73902,no_cluster:train,2020-10-16 05:56:02,0:22:33,completed,save_dir=cmnist/2digits/2colors/baseline/ seed=30,False,True,True,1.0,2 4,0.66666666,1.0,cmnist,2 4,False,False,,2,8,False,0.0,False,0=0.7 1=0.6 2=0.4 3=1.0,0=1.0 1=0.4 2=0.0 3=1.0,0.2,,,,,,,,,,,256,256 256,attention,256 256,0.0003,0.0003,0.1,30,100.0,1000,60,0.001,False,False,False,1.0,5000,0.01,150,0.0003,0.01,1,10,4,True,1.0,1.0,True,0,False,False,False,False,450,True,0,0,0,0.01,30,16,4,128,l2,cmnist/2digits/2colors/baseline,30,0,0.759190022945404,0.5170300006866455,0.4800100028514862,0.5185700058937073,0.9970499873161316,,,,,,,,,,0.0,0.4931100010871887,0.0,0.4931100010871887,0.5703200101852417,0.9980599880218506,1.0,0.0038759999442845583,0.9961199760437012,0.9961199760437012,0.5081499814987183,0.0,0.9980000257492065,0.0,0.9980000257492065,False,,,,,,,,,
06a990ae,no_cluster:train,2020-10-16 05:52:01,0:23:31,completed,save_dir=cmnist/2digits/2colors/baseline/ seed=29,False,True,True,1.0,2 4,0.66666666,1.0,cmnist,2 4,False,False,,2,8,False,0.0,False,0=0.7 1=0.6 2=0.4 3=1.0,0=1.0 1=0.4 2=0.0 3=1.0,0.2,,,,,,,,,,,256,256 256,attention,256 256,0.0003,0.0003,0.1,30,100.0,1000,60,0.001,False,False,False,1.0,5000,0.01,150,0.0003,0.01,1,10,4,True,1.0,1.0,True,0,False,False,False,False,450,True,0,0,0,0.01,29,16,4,128,l2,cmnist/2digits/2colors/baseline,29,0,0.7547199726104736,0.5060499906539917,0.49004000425338745,0.5080400109291077,0.9960899949073792,,,,,,,,,,0.0010080999927595258,0.4774700105190277,0.00210679997690022,0.47846999764442444,0.5563300251960754,0.9990299940109253,1.0,0.0018832000205293298,0.9981200098991394,0.9981200098991394,0.49796000123023987,0.002036700025200844,0.9918500185012817,0.002049200003966689,0.9938899874687195,False,,,,,,,,,
1d6bcc59,no_cluster:train,2020-10-16 05:33:34,0:22:26,completed,save_dir=cmnist/2digits/2colors/baseline/ seed=28,False,True,True,1.0,2 4,0.66666666,1.0,cmnist,2 4,False,False,,2,8,False,0.0,False,0=0.7 1=0.6 2=0.4 3=1.0,0=1.0 1=0.4 2=0.0 3=1.0,0.2,,,,,,,,,,,256,256 256,attention,256 256,0.0003,0.0003,0.1,30,100.0,1000,60,0.001,False,False,False,1.0,5000,0.01,150,0.0003,0.01,1,10,4,True,1.0,1.0,True,0,False,False,False,False,450,True,0,0,0,0.01,28,16,4,128,l2,cmnist/2digits/2colors/baseline,28,0,0.9821299910545349,0.9664599895477295,0.03062400035560131,0.969290018081665,0.9970899820327759,,,,,,,,,,0.4359799921512604,0.06790799647569656,0.8652300238609314,0.5038800239562988,0.06800699979066849,0.9990299940109253,1.0,0.001960800029337406,0.9980400204658508,0.9980400204658508,0.9643599987030029,0.9285699725151062,0.06758199632167816,0.9321600198745728,0.996150016784668,False,,,,,,,,,
a1f8311d,no_cluster:train,2020-10-16 05:28:51,0:23:10,completed,save_dir=cmnist/2digits/2colors/baseline/ seed=27,False,True,True,1.0,2 4,0.66666666,1.0,cmnist,2 4,False,False,,2,8,False,0.0,False,0=0.7 1=0.6 2=0.4 3=1.0,0=1.0 1=0.4 2=0.0 3=1.0,0.2,,,,,,,,,,,256,256 256,attention,256 256,0.0003,0.0003,0.1,30,100.0,1000,60,0.001,False,False,False,1.0,5000,0.01,150,0.0003,0.01,1,10,4,True,1.0,1.0,True,0,False,False,False,False,450,True,0,0,0,0.01,27,16,4,128,l2,cmnist/2digits/2colors/baseline,27,0,0.8609700202941895,0.7322999835014343,0.2636300027370453,0.735289990901947,0.995930016040802,,,,,,,,,,0.2512100040912628,0.20555000007152557,0.5499799847602844,0.45677000284194946,0.2152000069618225,0.9970899820327759,1.0,0.0055970000103116035,0.9944000244140625,0.9944000244140625,0.7179200053215027,0.4841099977493286,0.5136500000953674,0.4851999878883362,0.997759997844696,False,,,,,,,,,
1d08b428,no_cluster:train,2020-10-16 05:10:18,0:23:15,completed,save_dir=cmnist/2digits/2colors/baseline/ seed=26,False,True,True,1.0,2 4,0.66666666,1.0,cmnist,2 4,False,False,,2,8,False,0.0,False,0=0.7 1=0.6 2=0.4 3=1.0,0=1.0 1=0.4 2=0.0 3=1.0,0.2,,,,,,,,,,,256,256 256,attention,256 256,0.0003,0.0003,0.1,30,100.0,1000,60,0.001,False,False,False,1.0,5000,0.01,150,0.0003,0.01,1,10,4,True,1.0,1.0,True,0,False,False,False,False,450,True,0,0,0,0.01,26,16,4,128,l2,cmnist/2digits/2colors/baseline,26,0,0.7661399841308594,0.5190500020980835,0.47710999846458435,0.521049976348877,0.9961599707603455,,,,,,,,,,0.010298999957740307,0.47196000814437866,0.021354999393224716,0.48225998878479004,0.5412700176239014,0.9990299940109253,1.0,0.001858699950389564,0.9981399774551392,0.9981399774551392,0.5213800072669983,0.02096400037407875,0.9731000065803528,0.021090000867843628,0.9940599799156189,False,,,,,,,,,
bc9b4a34,no_cluster:train,2020-10-16 05:06:38,0:22:11,completed,save_dir=cmnist/2digits/2colors/baseline/ seed=25,False,True,True,1.0,2 4,0.66666666,1.0,cmnist,2 4,False,False,,2,8,False,0.0,False,0=0.7 1=0.6 2=0.4 3=1.0,0=1.0 1=0.4 2=0.0 3=1.0,0.2,,,,,,,,,,,256,256 256,attention,256 256,0.0003,0.0003,0.1,30,100.0,1000,60,0.001,False,False,False,1.0,5000,0.01,150,0.0003,0.01,1,10,4,True,1.0,1.0,True,0,False,False,False,False,450,True,0,0,0,0.01,25,16,4,128,l2,cmnist/2digits/2colors/baseline,25,0,0.9607700109481812,0.9277200102806091,0.06630100309848785,0.9333000183105469,0.9940199851989746,,,,,,,,,,0.40692999958992004,0.08709300309419632,0.823710024356842,0.4940199851989746,0.08752500265836716,0.9980599880218506,1.0,0.003952600061893463,0.9960500001907349,0.9960500001907349,0.9215899705886841,0.8491700291633606,0.14279000461101532,0.8560500144958496,0.9919700026512146,False,,,,,,,,,
b4337e36,no_cluster:train,2020-10-16 04:46:58,0:23:19,completed,save_dir=cmnist/2digits/2colors/baseline/ seed=24,False,True,True,1.0,2 4,0.66666666,1.0,cmnist,2 4,False,False,,2,8,False,0.0,False,0=0.7 1=0.6 2=0.4 3=1.0,0=1.0 1=0.4 2=0.0 3=1.0,0.2,,,,,,,,,,,256,256 256,attention,256 256,0.0003,0.0003,0.1,30,100.0,1000,60,0.001,False,False,False,1.0,5000,0.01,150,0.0003,0.01,1,10,4,True,1.0,1.0,True,0,False,False,False,False,450,True,0,0,0,0.01,24,16,4,128,l2,cmnist/2digits/2colors/baseline,24,0,0.7437899708747864,0.49004000425338745,0.5059999823570251,0.49199000000953674,0.9960399866104126,,,,,,,,,,0.0,0.4673300087451935,0.0,0.4673300087451935,0.551609992980957,0.9970899820327759,1.0,0.005555599927902222,0.9944400191307068,0.9944400191307068,0.47760000824928284,0.0,0.9978700280189514,0.0,0.9978700280189514,False,,,,,,,,,
0eada632,no_cluster:train,2020-10-16 04:44:10,0:22:26,completed,save_dir=cmnist/2digits/2colors/baseline/ seed=23,False,True,True,1.0,2 4,0.66666666,1.0,cmnist,2 4,False,False,,2,8,False,0.0,False,0=0.7 1=0.6 2=0.4 3=1.0,0=1.0 1=0.4 2=0.0 3=1.0,0.2,,,,,,,,,,,256,256 256,attention,256 256,0.0003,0.0003,0.1,30,100.0,1000,60,0.001,False,False,False,1.0,5000,0.01,150,0.0003,0.01,1,10,4,True,1.0,1.0,True,0,False,False,False,False,450,True,0,0,0,0.01,23,16,4,128,l2,cmnist/2digits/2colors/baseline,23,0,0.9443899989128113,0.8960999846458435,0.09599900245666504,0.9032400250434875,0.9921000003814697,,,,,,,,,,0.3916099965572357,0.09407799690961838,0.8062999844551086,0.48568999767303467,0.09478600323200226,0.9932199716567993,1.0,0.013283000327646732,0.9867200255393982,0.9867200255393982,0.8930799961090088,0.7903199791908264,0.20761999487876892,0.791949987411499,0.9979400038719177,False,,,,,,,,,
8601895b,no_cluster:train,2020-10-16 04:23:57,0:23:00,completed,save_dir=cmnist/2digits/2colors/baseline/ seed=22,False,True,True,1.0,2 4,0.66666666,1.0,cmnist,2 4,False,False,,2,8,False,0.0,False,0=0.7 1=0.6 2=0.4 3=1.0,0=1.0 1=0.4 2=0.0 3=1.0,0.2,,,,,,,,,,,256,256 256,attention,256 256,0.0003,0.0003,0.1,30,100.0,1000,60,0.001,False,False,False,1.0,5000,0.01,150,0.0003,0.01,1,10,4,True,1.0,1.0,True,0,False,False,False,False,450,True,0,0,0,0.01,22,16,4,128,l2,cmnist/2digits/2colors/baseline,22,0,0.7641500234603882,0.5179499983787537,0.4772399961948395,0.5204499959945679,0.9951900243759155,,,,,,,,,,0.0,0.49182000756263733,0.0,0.49182000756263733,0.5648400187492371,0.9980599880218506,1.0,0.003795099910348654,0.9962000250816345,0.9962000250816345,0.5183299779891968,0.0,0.9941400289535522,0.0,0.9941400289535522,False,,,,,,,,,
03fc6de6,no_cluster:train,2020-10-16 04:21:04,0:23:06,completed,save_dir=cmnist/2digits/2colors/baseline/ seed=21,False,True,True,1.0,2 4,0.66666666,1.0,cmnist,2 4,False,False,,2,8,False,0.0,False,0=0.7 1=0.6 2=0.4 3=1.0,0=1.0 1=0.4 2=0.0 3=1.0,0.2,,,,,,,,,,,256,256 256,attention,256 256,0.0003,0.0003,0.1,30,100.0,1000,60,0.001,False,False,False,1.0,5000,0.01,150,0.0003,0.01,1,10,4,True,1.0,1.0,True,0,False,False,False,False,450,True,0,0,0,0.01,21,16,4,128,l2,cmnist/2digits/2colors/baseline,21,0,0.9518399834632874,0.906470000743866,0.09055899828672409,0.9091699719429016,0.9970300197601318,,,,,,,,,,0.40397998690605164,0.07669399678707123,0.8404499888420105,0.4806700050830841,0.07720799744129181,0.9970899820327759,1.0,0.005692599806934595,0.9943100214004517,0.9943100214004517,0.9042800068855286,0.8119999766349792,0.18799999356269836,0.8119999766349792,1.0,False,,,,,,,,,
3cf53dc0,no_cluster:train,2020-10-16 04:01:36,0:22:19,completed,save_dir=cmnist/2digits/2colors/baseline/ seed=20,False,True,True,1.0,2 4,0.66666666,1.0,cmnist,2 4,False,False,,2,8,False,0.0,False,0=0.7 1=0.6 2=0.4 3=1.0,0=1.0 1=0.4 2=0.0 3=1.0,0.2,,,,,,,,,,,256,256 256,attention,256 256,0.0003,0.0003,0.1,30,100.0,1000,60,0.001,False,False,False,1.0,5000,0.01,150,0.0003,0.01,1,10,4,True,1.0,1.0,True,0,False,False,False,False,450,True,0,0,0,0.01,20,16,4,128,l2,cmnist/2digits/2colors/baseline,20,0,0.812309980392456,0.6301800012588501,0.36682000756263733,0.632070004940033,0.996999979019165,,,,,,,,,,0.12426000088453293,0.35374000668525696,0.25995999574661255,0.4779999852180481,0.3859899938106537,1.0,1.0,0.0,1.0,1.0,0.6150699853897095,0.2515000104904175,0.7422699928283691,0.25308001041412354,0.9937599897384644,False,,,,,,,,,
859a50c3,no_cluster:train,2020-10-16 03:57:41,0:23:21,completed,save_dir=cmnist/2digits/2colors/baseline/ seed=19,False,True,True,1.0,2 4,0.66666666,1.0,cmnist,2 4,False,False,,2,8,False,0.0,False,0=0.7 1=0.6 2=0.4 3=1.0,0=1.0 1=0.4 2=0.0 3=1.0,0.2,,,,,,,,,,,256,256 256,attention,256 256,0.0003,0.0003,0.1,30,100.0,1000,60,0.001,False,False,False,1.0,5000,0.01,150,0.0003,0.01,1,10,4,True,1.0,1.0,True,0,False,False,False,False,450,True,0,0,0,0.01,19,16,4,128,l2,cmnist/2digits/2colors/baseline,19,0,0.9721900224685669,0.9479399919509888,0.04905100166797638,0.9508000016212463,0.9969900250434875,,,,,,,,,,0.43320000171661377,0.057760998606681824,0.8823500275611877,0.4909600019454956,0.05792799964547157,0.9980599880218506,1.0,0.0039369999431073666,0.9960600137710571,0.9960600137710571,0.9450100064277649,0.8927099704742432,0.10524000227451324,0.8945500254631042,0.99795001745224,False,,,,,,,,,
ed08c78d,no_cluster:train,2020-10-16 03:39:03,0:22:32,completed,save_dir=cmnist/2digits/2colors/baseline/ seed=18,False,True,True,1.0,2 4,0.66666666,1.0,cmnist,2 4,False,False,,2,8,False,0.0,False,0=0.7 1=0.6 2=0.4 3=1.0,0=1.0 1=0.4 2=0.0 3=1.0,0.2,,,,,,,,,,,256,256 256,attention,256 256,0.0003,0.0003,0.1,30,100.0,1000,60,0.001,False,False,False,1.0,5000,0.01,150,0.0003,0.01,1,10,4,True,1.0,1.0,True,0,False,False,False,False,450,True,0,0,0,0.01,18,16,4,128,l2,cmnist/2digits/2colors/baseline,18,0,0.7477700114250183,0.5029600262641907,0.4930399954319,0.5049800276756287,0.9959999918937683,,,,,,,,,,0.0,0.4779999852180481,0.0,0.4779999852180481,0.561739981174469,0.9980599880218506,1.0,0.0038314000703394413,0.9961699843406677,0.9961699843406677,0.4847300052642822,0.0,0.9958199858665466,0.0,0.9958199858665466,False,,,,,,,,,
d25b6515,no_cluster:train,2020-10-16 03:34:12,0:23:28,completed,save_dir=cmnist/2digits/2colors/baseline/ seed=17,False,True,True,1.0,2 4,0.66666666,1.0,cmnist,2 4,False,False,,2,8,False,0.0,False,0=0.7 1=0.6 2=0.4 3=1.0,0=1.0 1=0.4 2=0.0 3=1.0,0.2,,,,,,,,,,,256,256 256,attention,256 256,0.0003,0.0003,0.1,30,100.0,1000,60,0.001,False,False,False,1.0,5000,0.01,150,0.0003,0.01,1,10,4,True,1.0,1.0,True,0,False,False,False,False,450,True,0,0,0,0.01,17,16,4,128,l2,cmnist/2digits/2colors/baseline,17,0,0.7462800145149231,0.5039100050926208,0.49305999279022217,0.5054399967193604,0.996969997882843,,,,,,,,,,0.004882799927145243,0.4698599874973297,0.010285000316798687,0.47475001215934753,0.5533199906349182,0.9980599880218506,1.0,0.0038387998938560486,0.9961599707603455,0.9961599707603455,0.48166999220848083,0.009746599942445755,0.9881200194358826,0.009767400100827217,0.9978700280189514,False,,,,,,,,,
21183ed0,no_cluster:train,2020-10-16 03:15:57,0:23:05,completed,save_dir=cmnist/2digits/2colors/baseline/ seed=16,False,True,True,1.0,2 4,0.66666666,1.0,cmnist,2 4,False,False,,2,8,False,0.0,False,0=0.7 1=0.6 2=0.4 3=1.0,0=1.0 1=0.4 2=0.0 3=1.0,0.2,,,,,,,,,,,256,256 256,attention,256 256,0.0003,0.0003,0.1,30,100.0,1000,60,0.001,False,False,False,1.0,5000,0.01,150,0.0003,0.01,1,10,4,True,1.0,1.0,True,0,False,False,False,False,450,True,0,0,0,0.01,16,16,4,128,l2,cmnist/2digits/2colors/baseline,16,0,0.86940997838974,0.7534199953079224,0.23548999428749084,0.7618700265884399,0.9889100193977356,,,,,,,,,,0.2553800046443939,0.22446000576019287,0.5322200059890747,0.4798400104045868,0.23296000063419342,0.9912800192832947,1.0,0.017208000645041466,0.9827899932861328,0.9827899932861328,0.7413399815559387,0.5087699890136719,0.4869599938392639,0.5109500288963318,0.9957399964332581,False,,,,,,,,,
621e723b,no_cluster:train,2020-10-16 03:11:04,0:23:07,completed,save_dir=cmnist/2digits/2colors/baseline/ seed=15,False,True,True,1.0,2 4,0.66666666,1.0,cmnist,2 4,False,False,,2,8,False,0.0,False,0=0.7 1=0.6 2=0.4 3=1.0,0=1.0 1=0.4 2=0.0 3=1.0,0.2,,,,,,,,,,,256,256 256,attention,256 256,0.0003,0.0003,0.1,30,100.0,1000,60,0.001,False,False,False,1.0,5000,0.01,150,0.0003,0.01,1,10,4,True,1.0,1.0,True,0,False,False,False,False,450,True,0,0,0,0.01,15,16,4,128,l2,cmnist/2digits/2colors/baseline,15,0,0.7596799731254578,0.5288400053977966,0.46915000677108765,0.5299100279808044,0.997979998588562,,,,,,,,,,0.025414999574422836,0.454910010099411,0.05291299894452095,0.480320006608963,0.5257400274276733,0.9980599880218506,1.0,0.00386850000359118,0.9961299896240234,0.9961299896240234,0.5091599822044373,0.05118099972605705,0.9488199949264526,0.05118099972605705,1.0,False,,,,,,,,,
67a528a5,no_cluster:train,2020-10-16 02:52:56,0:22:59,completed,save_dir=cmnist/2digits/2colors/baseline/ seed=14,False,True,True,1.0,2 4,0.66666666,1.0,cmnist,2 4,False,False,,2,8,False,0.0,False,0=0.7 1=0.6 2=0.4 3=1.0,0=1.0 1=0.4 2=0.0 3=1.0,0.2,,,,,,,,,,,256,256 256,attention,256 256,0.0003,0.0003,0.1,30,100.0,1000,60,0.001,False,False,False,1.0,5000,0.01,150,0.0003,0.01,1,10,4,True,1.0,1.0,True,0,False,False,False,False,450,True,0,0,0,0.01,14,16,4,128,l2,cmnist/2digits/2colors/baseline,14,0,0.7566999793052673,0.5255900025367737,0.4663900136947632,0.5298399925231934,0.9919800162315369,,,,,,,,,,0.0,0.5050100088119507,0.0,0.5050100088119507,0.5829200148582458,0.994189977645874,1.0,0.012047999538481236,0.9879500269889832,0.9879500269889832,0.5071300268173218,0.0,0.9959999918937683,0.0,0.9959999918937683,False,,,,,,,,,
56679d07,no_cluster:train,2020-10-16 02:48:29,0:22:34,completed,save_dir=cmnist/2digits/2colors/baseline/ seed=13,False,True,True,1.0,2 4,0.66666666,1.0,cmnist,2 4,False,False,,2,8,False,0.0,False,0=0.7 1=0.6 2=0.4 3=1.0,0=1.0 1=0.4 2=0.0 3=1.0,0.2,,,,,,,,,,,256,256 256,attention,256 256,0.0003,0.0003,0.1,30,100.0,1000,60,0.001,False,False,False,1.0,5000,0.01,150,0.0003,0.01,1,10,4,True,1.0,1.0,True,0,False,False,False,False,450,True,0,0,0,0.01,13,16,4,128,l2,cmnist/2digits/2colors/baseline,13,0,0.763159990310669,0.5333999991416931,0.46459001302719116,0.5344700217247009,0.9979900121688843,,,,,,,,,,0.01669899933040142,0.47325998544692993,0.03408300131559372,0.4899600148200989,0.5458999872207642,1.0,1.0,0.0,1.0,1.0,0.5142599940299988,0.03455299884080887,0.9613699913024902,0.03469400107860565,0.9959200024604797,False,,,,,,,,,
1c0c1afa,no_cluster:train,2020-10-16 02:30:18,0:22:37,completed,save_dir=cmnist/2digits/2colors/baseline/ seed=12,False,True,True,1.0,2 4,0.66666666,1.0,cmnist,2 4,False,False,,2,8,False,0.0,False,0=0.7 1=0.6 2=0.4 3=1.0,0=1.0 1=0.4 2=0.0 3=1.0,0.2,,,,,,,,,,,256,256 256,attention,256 256,0.0003,0.0003,0.1,30,100.0,1000,60,0.001,False,False,False,1.0,5000,0.01,150,0.0003,0.01,1,10,4,True,1.0,1.0,True,0,False,False,False,False,450,True,0,0,0,0.01,12,16,4,128,l2,cmnist/2digits/2colors/baseline,12,0,0.8852999806404114,0.7669399976730347,0.2292100042104721,0.7699000239372253,0.996150016784668,,,,,,,,,,0.23613999783992767,0.27250999212265015,0.46424001455307007,0.508650004863739,0.28101998567581177,0.9961199760437012,1.0,0.0077669997699558735,0.9922299981117249,0.9922299981117249,0.7688400149345398,0.503279983997345,0.49671998620033264,0.503279983997345,1.0,False,,,,,,,,,
b71cbe27,no_cluster:train,2020-10-16 02:26:07,0:22:20,completed,save_dir=cmnist/2digits/2colors/baseline/ seed=11,False,True,True,1.0,2 4,0.66666666,1.0,cmnist,2 4,False,False,,2,8,False,0.0,False,0=0.7 1=0.6 2=0.4 3=1.0,0=1.0 1=0.4 2=0.0 3=1.0,0.2,,,,,,,,,,,256,256 256,attention,256 256,0.0003,0.0003,0.1,30,100.0,1000,60,0.001,False,False,False,1.0,5000,0.01,150,0.0003,0.01,1,10,4,True,1.0,1.0,True,0,False,False,False,False,450,True,0,0,0,0.01,11,16,4,128,l2,cmnist/2digits/2colors/baseline,11,0,0.7542200088500977,0.5158100128173828,0.47920000553131104,0.5184000134468079,0.9950100183486938,,,,,,,,,,0.0029643999878317118,0.48805001378059387,0.006037299986928701,0.49101999402046204,0.5667700171470642,0.9961199760437012,1.0,0.007797299884259701,0.9922000169754028,0.9922000169754028,0.5,0.006085199769586325,0.9918699860572815,0.006097699981182814,0.9979599714279175,False,,,,,,,,,
d3064909,no_cluster:train,2020-10-16 02:06:30,0:23:46,completed,save_dir=cmnist/2digits/2colors/baseline/ seed=10,False,True,True,1.0,2 4,0.66666666,1.0,cmnist,2 4,False,False,,2,8,False,0.0,False,0=0.7 1=0.6 2=0.4 3=1.0,0=1.0 1=0.4 2=0.0 3=1.0,0.2,,,,,,,,,,,256,256 256,attention,256 256,0.0003,0.0003,0.1,30,100.0,1000,60,0.001,False,False,False,1.0,5000,0.01,150,0.0003,0.01,1,10,4,True,1.0,1.0,True,0,False,False,False,False,450,True,0,0,0,0.01,10,16,4,128,l2,cmnist/2digits/2colors/baseline,10,0,0.7557100057601929,0.5100399851799011,0.4860300123691559,0.5120499730110168,0.9960700273513794,,,,,,,,,,0.00502010015770793,0.47925999760627747,0.010366000235080719,0.484279990196228,0.5554100275039673,0.9961199760437012,1.0,0.007561400067061186,0.9924399852752686,0.9924399852752686,0.5030500292778015,0.010142000392079353,0.9898599982261658,0.010142000392079353,1.0,False,,,,,,,,,
