seed,data,method,wandb_url,cluster_test_acc,cluster_context_acc,Accuracy,TPR,TNR,Renyi preds and s,prob_pos_sex_Male_1.0,prob_pos_sex_Male_0.0,prob_pos_sex_Male_0.0-sex_Male_1.0,prob_pos_sex_Male_0.0/sex_Male_1.0,TPR_sex_Male_1.0,TPR_sex_Male_0.0,TPR_sex_Male_0.0-sex_Male_1.0,TPR_sex_Male_0.0/sex_Male_1.0,TNR_sex_Male_1.0,TNR_sex_Male_0.0,TNR_sex_Male_0.0-sex_Male_1.0,TNR_sex_Male_0.0/sex_Male_1.0
1996,original_data,"SVM",https://app.wandb.ai/predictive-analytics-lab/suds/runs/jyxx316l,0.5905688622754491,0.6976448474126493,0.657185628742515,0.35778443113772457,0.9565868263473054,0.28785097013052935,0.3158682634730539,0.08532934131736528,0.23053892215568864,0.27014218009478674,0.5479041916167665,0.16766467065868262,0.3802395209580839,0.3060109289617486,0.9161676646706587,0.9970059880239521,0.08083832335329344,0.9189189189189189
2410,original_data,"SVM",https://app.wandb.ai/predictive-analytics-lab/suds/runs/0jygoqr6,0.6167664670658682,0.6918951791242813,0.6541916167664671,0.36077844311377244,0.9476047904191617,0.2847169004929382,0.3218562874251497,0.09131736526946108,0.23053892215568864,0.2837209302325581,0.5479041916167665,0.17365269461077845,0.37425149700598803,0.3169398907103825,0.9041916167664671,0.9910179640718563,0.08682634730538918,0.9123867069486405
1,x_rand_s,"Logistic Regression (C=1.0)",https://app.wandb.ai/predictive-analytics-lab/suds/runs/wxyg4g7c,0.6032934131736527,0.6969814241486069,0.6781437125748503,0.4251497005988024,0.9311377245508982,0.2221539345245463,0.34281437125748504,0.15119760479041916,0.19161676646706588,0.4410480349344978,0.5658682634730539,0.2844311377245509,0.28143712574850294,0.5026455026455027,0.8802395209580839,0.9820359281437125,0.10179640718562866,0.8963414634146343
1,x_rand_s,"LRCV",https://app.wandb.ai/predictive-analytics-lab/suds/runs/wxyg4g7c,0.6032934131736527,0.6969814241486069,0.6796407185628742,0.42664670658682635,0.9326347305389222,0.2013270031628702,0.3338323353293413,0.1601796407185629,0.17365269461077842,0.47982062780269064,0.5508982035928144,0.3023952095808383,0.24850299401197606,0.5489130434782609,0.8832335329341318,0.9820359281437125,0.09880239520958078,0.899390243902439
888,x_rand_s,"Logistic Regression (C=1.0)",https://app.wandb.ai/predictive-analytics-lab/suds/runs/pe3lvlp2,0.6047904191616766,0.6986399823087129,0.6474550898203593,0.34880239520958084,0.9461077844311377,0.40504323604320774,0.36377245508982037,0.038922155688622756,0.3248502994011976,0.10699588477366255,0.6197604790419161,0.07784431137724551,0.5419161676646707,0.12560386473429952,0.8922155688622755,1.0,0.10778443113772451,0.8922155688622755
888,x_rand_s,"LRCV",https://app.wandb.ai/predictive-analytics-lab/suds/runs/pe3lvlp2,0.6047904191616766,0.6986399823087129,0.6474550898203593,0.34880239520958084,0.9461077844311377,0.40504323604320774,0.36377245508982037,0.038922155688622756,0.3248502994011976,0.10699588477366255,0.6197604790419161,0.07784431137724551,0.5419161676646707,0.12560386473429952,0.8922155688622755,1.0,0.10778443113772451,0.8922155688622755
1996,x_rand_s,"Logistic Regression (C=1.0)",https://app.wandb.ai/predictive-analytics-lab/suds/runs/jyxx316l,0.5905688622754491,0.6976448474126493,0.7230538922155688,0.5014970059880239,0.9446107784431138,0.16031023330036204,0.3502994011976048,0.20658682634730538,0.1437125748502994,0.5897435897435898,0.6077844311377245,0.39520958083832336,0.21257485029940115,0.6502463054187193,0.907185628742515,0.9820359281437125,0.07485029940119758,0.9237804878048781
1996,x_rand_s,"LRCV",https://app.wandb.ai/predictive-analytics-lab/suds/runs/jyxx316l,0.5905688622754491,0.6976448474126493,0.7170658682634731,0.4880239520958084,0.9461077844311377,0.15156842779295815,0.3383233532934132,0.20359281437125748,0.1347305389221557,0.6017699115044247,0.5898203592814372,0.38622754491017963,0.20359281437125754,0.6548223350253807,0.9131736526946108,0.9790419161676647,0.06586826347305386,0.9327217125382263
711,x_rand_s,"Logistic Regression (C=1.0)",https://app.wandb.ai/predictive-analytics-lab/suds/runs/qj9xc0qt,0.6227544910179641,0.6909553295002211,0.6721556886227545,0.38622754491017963,0.9580838323353293,0.306571384812761,0.3398203592814371,0.08832335329341318,0.25149700598802394,0.2599118942731278,0.5958083832335329,0.17664670658682635,0.41916167664670656,0.2964824120603015,0.9161676646706587,1.0,0.08383233532934131,0.9161676646706587
711,x_rand_s,"LRCV",https://app.wandb.ai/predictive-analytics-lab/suds/runs/qj9xc0qt,0.6227544910179641,0.6909553295002211,0.6721556886227545,0.38622754491017963,0.9580838323353293,0.306571384812761,0.3398203592814371,0.08832335329341318,0.25149700598802394,0.2599118942731278,0.5958083832335329,0.17664670658682635,0.41916167664670656,0.2964824120603015,0.9161676646706587,1.0,0.08383233532934131,0.9161676646706587
2410,x_rand_s,"Logistic Regression (C=1.0)",https://app.wandb.ai/predictive-analytics-lab/suds/runs/0jygoqr6,0.6167664670658682,0.6918951791242813,0.6729041916167665,0.3967065868263473,0.9491017964071856,0.28913515789282435,0.344311377245509,0.10329341317365269,0.24101796407185627,0.3,0.5898203592814372,0.20359281437125748,0.3862275449101797,0.34517766497461927,0.9011976047904192,0.9970059880239521,0.09580838323353291,0.903903903903904
2410,x_rand_s,"LRCV",https://app.wandb.ai/predictive-analytics-lab/suds/runs/0jygoqr6,0.6167664670658682,0.6918951791242813,0.6721556886227545,0.39520958083832336,0.9491017964071856,0.2948743789829573,0.3458083832335329,0.10029940119760479,0.24550898203592814,0.29004329004329005,0.592814371257485,0.19760479041916168,0.39520958083832336,0.3333333333333333,0.9011976047904192,0.9970059880239521,0.09580838323353291,0.903903903903904
