seed,data,method,wandb_url,Accuracy,TPR,TNR,Renyi preds and s,Accuracy_sens_Label_1.0,Accuracy_sens_Label_0.0,Accuracy_sens_Label_0.0-sens_Label_1.0,Accuracy_sens_Label_0.0÷sens_Label_1.0,prob_pos_sens_Label_1.0,prob_pos_sens_Label_0.0,prob_pos_sens_Label_0.0-sens_Label_1.0,prob_pos_sens_Label_0.0÷sens_Label_1.0,TPR_sens_Label_1.0,TPR_sens_Label_0.0,TPR_sens_Label_0.0-sens_Label_1.0,TPR_sens_Label_0.0÷sens_Label_1.0,TNR_sens_Label_1.0,TNR_sens_Label_0.0,TNR_sens_Label_0.0-sens_Label_1.0,TNR_sens_Label_0.0÷sens_Label_1.0,eta
13,baseline,"dro",(None),0.8218562874251497,0.8218562874251497,0.8218562874251497,0.08682634730538923,0.7979041916167665,0.8458083832335329,0.0479041916167664,0.9433628318584072,0.5434131736526946,0.4565868263473054,0.08682634730538918,0.8402203856749312,0.8413173652694611,0.8023952095808383,0.038922155688622784,0.9537366548042704,0.7544910179640718,0.8892215568862275,0.1347305389221557,0.8484848484848485,0.1
13,baseline,"dro",(None),0.5,0.0,1.0,1.0,0.5,0.5,0.0,1.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,1.0,1.0,0.0,1.0,1.0
14,baseline,"dro",(None),0.7934131736526946,0.7335329341317365,0.8532934131736527,0.15380154912112998,0.8038922155688623,0.7829341317365269,0.020958083832335328,0.9739292364990689,0.5164670658682635,0.36377245508982037,0.15269461077844315,0.7043478260869565,0.8203592814371258,0.6467065868263473,0.17365269461077848,0.7883211678832116,0.7874251497005988,0.9191616766467066,0.1317365269461077,0.8566775244299675,0.01
14,baseline,"dro",(None),0.7941616766467066,0.7335329341317365,0.8547904191616766,0.15232157242387845,0.8053892215568862,0.7829341317365269,0.022455089820359264,0.9721189591078067,0.5149700598802395,0.36377245508982037,0.1511976047904191,0.7063953488372093,0.8203592814371258,0.6467065868263473,0.17365269461077848,0.7883211678832116,0.7904191616766467,0.9191616766467066,0.12874251497005984,0.8599348534201955,0.1
15,baseline,"dro",(None),0.7687125748502994,0.6976047904191617,0.8398203592814372,0.15879971516498723,0.7799401197604791,0.7574850299401198,0.022455089820359264,0.9712092130518234,0.5074850299401198,0.3502994011976048,0.15718562874251502,0.6902654867256637,0.7874251497005988,0.6077844311377245,0.17964071856287434,0.7718631178707224,0.7724550898203593,0.907185628742515,0.1347305389221557,0.8514851485148515,0.01
15,baseline,"dro",(None),0.7687125748502994,0.6961077844311377,0.8413173652694611,0.1588694995072982,0.7784431137724551,0.7589820359281437,0.019461077844311392,0.975,0.5059880239520959,0.34880239520958084,0.15718562874251502,0.6893491124260355,0.7844311377245509,0.6077844311377245,0.17664670658682635,0.7748091603053435,0.7724550898203593,0.9101796407185628,0.13772455089820357,0.8486842105263158,0.1
15,baseline,"dro",(None),0.7649700598802395,0.6946107784431138,0.8353293413173652,0.1844702765352733,0.7874251497005988,0.7425149700598802,0.04491017964071864,0.9429657794676806,0.5209580838323353,0.3383233532934132,0.18263473053892215,0.6494252873563219,0.8083832335329342,0.5808383233532934,0.22754491017964074,0.7185185185185186,0.7664670658682635,0.9041916167664671,0.13772455089820357,0.847682119205298,0.3
16,baseline,"dro",(None),0.7582335329341318,0.6901197604790419,0.8263473053892215,0.27048565430052324,0.7724550898203593,0.7440119760479041,0.02844311377245512,0.9631782945736433,0.5658682634730539,0.29790419161676646,0.2679640718562874,0.5264550264550265,0.8383233532934131,0.5419161676646707,0.29640718562874246,0.6464285714285715,0.7065868263473054,0.9461077844311377,0.23952095808383234,0.7468354430379747,0.3
16,baseline,"dro",(None),0.5,0.0,1.0,1.0,0.5,0.5,0.0,1.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,1.0,1.0,0.0,1.0,1.0
17,baseline,"dro",(None),0.8241017964071856,0.7410179640718563,0.907185628742515,0.08956857920729927,0.8173652694610778,0.8308383233532934,0.013473053892215647,0.9837837837837837,0.46107784431137727,0.3727544910179641,0.08832335329341318,0.8084415584415584,0.7784431137724551,0.7035928143712575,0.07485029940119758,0.9038461538461539,0.8562874251497006,0.9580838323353293,0.10179640718562877,0.8937499999999999,0.1
17,baseline,"dro",(None),0.8270958083832335,0.7514970059880239,0.9026946107784432,0.11055239633102863,0.8233532934131736,0.8308383233532934,0.007485029940119792,0.990990990990991,0.47904191616766467,0.36976047904191617,0.1092814371257485,0.771875,0.8023952095808383,0.7005988023952096,0.10179640718562877,0.8731343283582089,0.844311377245509,0.9610778443113772,0.11676646706586824,0.8785046728971962,0.3
18,baseline,"dro",(None),0.8016467065868264,0.7455089820359282,0.8577844311377245,0.17325113434381834,0.8143712574850299,0.7889221556886228,0.025449101796407136,0.9687500000000001,0.5299401197604791,0.35778443113772457,0.1721556886227545,0.6751412429378532,0.844311377245509,0.6467065868263473,0.19760479041916168,0.7659574468085106,0.7844311377245509,0.9311377245508982,0.1467065868263473,0.842443729903537,0.3
17,baseline,"dro",(None),0.5,0.0,1.0,1.0,0.5,0.5,0.0,1.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,1.0,1.0,0.0,1.0,1.0
18,baseline,"dro",(None),0.5,0.0,1.0,1.0,0.5,0.5,0.0,1.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,1.0,1.0,0.0,1.0,1.0
19,baseline,"dro",(None),0.7754491017964071,0.7140718562874252,0.8368263473053892,0.26548086750746147,0.7949101796407185,0.7559880239520959,0.03892215568862267,0.9510357815442563,0.5703592814371258,0.3068862275449102,0.2634730538922156,0.5380577427821522,0.8652694610778443,0.562874251497006,0.3023952095808383,0.6505190311418685,0.7245508982035929,0.9491017964071856,0.22455089820359275,0.7634069400630915,0.01
19,baseline,"dro",(None),0.7754491017964071,0.7050898203592815,0.8458083832335329,0.27821746624992044,0.8008982035928144,0.75,0.050898203592814384,0.9364485981308411,0.5673652694610778,0.29191616766467066,0.27544910179640714,0.5145118733509235,0.8682634730538922,0.5419161676646707,0.3263473053892215,0.6241379310344828,0.7335329341317365,0.9580838323353293,0.22455089820359286,0.765625,0.1
19,baseline,"dro",(None),0.7679640718562875,0.6916167664670658,0.844311377245509,0.2726584282802016,0.7919161676646707,0.7440119760479041,0.04790419161676651,0.9395085066162571,0.5583832335329342,0.28892215568862273,0.26946107784431145,0.5174262734584449,0.8502994011976048,0.5329341317365269,0.3173652694610779,0.6267605633802816,0.7335329341317365,0.9550898203592815,0.221556886227545,0.7680250783699059,0.3
20,baseline,"dro",(None),0.8233532934131736,0.8203592814371258,0.8263473053892215,0.0988041666078438,0.8008982035928144,0.8458083832335329,0.04491017964071853,0.9469026548672567,0.5464071856287425,0.4476047904191617,0.09880239520958078,0.8191780821917809,0.8473053892215568,0.7934131736526946,0.053892215568862256,0.9363957597173145,0.7544910179640718,0.8982035928143712,0.14371257485029942,0.84,0.01
21,baseline,"dro",(None),0.7941616766467066,0.7395209580838323,0.8488023952095808,0.16716886427747016,0.7919161676646707,0.7964071856287425,0.004491017964071808,0.9943609022556391,0.5284431137724551,0.36227544910179643,0.1661676646706587,0.6855524079320113,0.8203592814371258,0.6586826347305389,0.16167664670658688,0.802919708029197,0.7634730538922155,0.9341317365269461,0.1706586826347306,0.8173076923076923,0.01
20,baseline,"dro",(None),0.8241017964071856,0.8188622754491018,0.8293413173652695,0.09731073222953772,0.8008982035928144,0.8473053892215568,0.046407185628742464,0.9452296819787986,0.5434131736526946,0.44610778443113774,0.09730538922155685,0.8209366391184574,0.844311377245509,0.7934131736526946,0.050898203592814384,0.9397163120567376,0.7574850299401198,0.9011976047904192,0.14371257485029942,0.840531561461794,0.3
21,baseline,"dro",(None),0.7979041916167665,0.7410179640718563,0.8547904191616766,0.15971972145505306,0.7949101796407185,0.8008982035928144,0.005988023952095856,0.9925233644859812,0.5224550898203593,0.36377245508982037,0.1586826347305389,0.6962750716332379,0.8173652694610778,0.6646706586826348,0.15269461077844304,0.8131868131868133,0.7724550898203593,0.937125748502994,0.16467065868263475,0.8242811501597443,0.1
21,baseline,"dro",(None),0.7941616766467066,0.7320359281437125,0.8562874251497006,0.15841321115229526,0.7919161676646707,0.7964071856287425,0.004491017964071808,0.9943609022556391,0.5164670658682635,0.3592814371257485,0.15718562874251502,0.6956521739130435,0.8083832335329342,0.655688622754491,0.15269461077844315,0.8111111111111111,0.7754491017964071,0.937125748502994,0.16167664670658688,0.8274760383386581,0.3
21,baseline,"dro",(None),0.5,0.0,1.0,1.0,0.5,0.5,0.0,1.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,1.0,1.0,0.0,1.0,1.0
22,baseline,"dro",(None),0.8023952095808383,0.7604790419161677,0.844311377245509,0.16224777931131368,0.7934131736526946,0.811377245508982,0.017964071856287456,0.977859778597786,0.5389221556886228,0.3772455089820359,0.16167664670658688,0.7,0.8323353293413174,0.688622754491018,0.14371257485029942,0.8273381294964028,0.7544910179640718,0.9341317365269461,0.17964071856287434,0.8076923076923076,0.01
22,baseline,"dro",(None),0.8023952095808383,0.7604790419161677,0.844311377245509,0.1712615448286087,0.7919161676646707,0.812874251497006,0.020958083832335328,0.9742173112338858,0.5434131736526946,0.3727544910179641,0.1706586826347305,0.6859504132231405,0.8353293413173652,0.6856287425149701,0.14970059880239517,0.8207885304659499,0.7485029940119761,0.9401197604790419,0.19161676646706582,0.7961783439490446,0.1
22,baseline,"dro",(None),0.7986526946107785,0.7470059880239521,0.8502994011976048,0.17609162719442428,0.7934131736526946,0.8038922155688623,0.010479041916167664,0.9869646182495344,0.5359281437125748,0.36077844311377244,0.17514970059880236,0.6731843575418994,0.8293413173652695,0.6646706586826348,0.16467065868263475,0.8014440433212996,0.7574850299401198,0.9431137724550899,0.18562874251497008,0.8031746031746032,0.3
22,baseline,"dro",(None),0.5,0.0,1.0,1.0,0.5,0.5,0.0,1.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,1.0,1.0,0.0,1.0,1.0
23,baseline,"dro",(None),0.8353293413173652,0.8458083832335329,0.8248502994011976,0.023957357916533844,0.8098802395209581,0.8607784431137725,0.050898203592814384,0.9408695652173913,0.5224550898203593,0.49850299401197606,0.0239520958083832,0.9541547277936964,0.8323353293413174,0.8592814371257484,0.026946107784431073,0.9686411149825784,0.7874251497005988,0.8622754491017964,0.07485029940119758,0.9131944444444444,0.01
23,baseline,"dro",(None),0.8323353293413174,0.8353293413173652,0.8293413173652695,0.029940656547831422,0.8143712574850299,0.8502994011976048,0.03592814371257491,0.9577464788732394,0.5179640718562875,0.4880239520958084,0.029940119760479056,0.9421965317919075,0.8323353293413174,0.8383233532934131,0.0059880239520957446,0.9928571428571429,0.7964071856287425,0.8622754491017964,0.06586826347305397,0.923611111111111,0.1
23,baseline,"dro",(None),0.5,1.0,0.0,1.0,0.5,0.5,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,nan,1.0
24,baseline,"dro",(None),0.7941616766467066,0.7679640718562875,0.8203592814371258,0.07645231817910723,0.7634730538922155,0.8248502994011976,0.06137724550898205,0.925589836660617,0.5119760479041916,0.4356287425149701,0.07634730538922152,0.8508771929824562,0.7754491017964071,0.7604790419161677,0.014970059880239472,0.9806949806949807,0.7514970059880239,0.8892215568862275,0.13772455089820357,0.8451178451178452,0.1
25,baseline,"dro",(None),0.7679640718562875,0.6437125748502994,0.8922155688622755,0.16073055910304557,0.7829341317365269,0.7529940119760479,0.029940119760479056,0.9617590822179732,0.4535928143712575,0.29790419161676646,0.15568862275449102,0.6567656765676567,0.7365269461077845,0.5508982035928144,0.18562874251497008,0.7479674796747967,0.8293413173652695,0.9550898203592815,0.12574850299401197,0.8683385579937304,0.1
25,baseline,"dro",(None),0.5,1.0,0.0,1.0,0.5,0.5,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,nan,1.0
26,baseline,"dro",(None),0.7926646706586826,0.7664670658682635,0.8188622754491018,0.15140557129587898,0.7739520958083832,0.811377245508982,0.03742514970059885,0.9538745387453874,0.5494011976047904,0.39820359281437123,0.15119760479041922,0.7247956403269754,0.8233532934131736,0.7095808383233533,0.11377245508982037,0.8618181818181818,0.7245508982035929,0.9131736526946108,0.18862275449101795,0.7934426229508197,0.3
26,baseline,"dro",(None),0.5,0.0,1.0,1.0,0.5,0.5,0.0,1.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,1.0,1.0,0.0,1.0,1.0
27,baseline,"dro",(None),0.8061377245508982,0.7739520958083832,0.8383233532934131,0.0885069148728472,0.7934131736526946,0.8188622754491018,0.025449101796407247,0.9689213893967092,0.5119760479041916,0.4236526946107784,0.08832335329341318,0.827485380116959,0.8053892215568862,0.7425149700598802,0.06287425149700598,0.9219330855018587,0.781437125748503,0.8952095808383234,0.11377245508982037,0.8729096989966555,0.1
27,baseline,"dro",(None),0.7994011976047904,0.7514970059880239,0.8473053892215568,0.11730609906229099,0.7979041916167665,0.8008982035928144,0.0029940119760478723,0.9962616822429907,0.5104790419161677,0.3937125748502994,0.11676646706586824,0.7712609970674488,0.8083832335329342,0.6946107784431138,0.11377245508982037,0.8592592592592593,0.7874251497005988,0.907185628742515,0.11976047904191611,0.867986798679868,0.3
28,baseline,"dro",(None),0.7791916167664671,0.7230538922155688,0.8353293413173652,0.19434257678567457,0.7949101796407185,0.7634730538922155,0.03143712574850299,0.96045197740113,0.5404191616766467,0.3473053892215569,0.19311377245508982,0.6426592797783933,0.8353293413173652,0.6107784431137725,0.22455089820359275,0.7311827956989247,0.7544910179640718,0.9161676646706587,0.16167664670658688,0.8235294117647058,0.1
28,baseline,"dro",(None),0.7784431137724551,0.7290419161676647,0.8278443113772455,0.2015851437914871,0.7934131736526946,0.7634730538922155,0.029940119760479056,0.9622641509433962,0.5508982035928144,0.3502994011976048,0.2005988023952096,0.6358695652173912,0.844311377245509,0.6137724550898204,0.2305389221556886,0.7269503546099291,0.7425149700598802,0.9131736526946108,0.1706586826347306,0.8131147540983605,0.3
29,baseline,"dro",(None),0.5,0.0,1.0,1.0,0.5,0.5,0.0,1.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,1.0,1.0,0.0,1.0,1.0
30,baseline,"dro",(None),0.5,0.0,1.0,1.0,0.5,0.5,0.0,1.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,1.0,1.0,0.0,1.0,1.0
30,baseline,"dro",(None),0.8061377245508982,0.75,0.8622754491017964,0.09491149098835264,0.7994011976047904,0.812874251497006,0.013473053892215536,0.9834254143646409,0.49101796407185627,0.3967065868263473,0.09431137724550898,0.8079268292682927,0.7904191616766467,0.7095808383233533,0.08083832335329344,0.8977272727272727,0.8083832335329342,0.9161676646706587,0.10778443113772451,0.8823529411764707,0.3
13,baseline,"dro",(None),0.8151197604790419,0.8023952095808383,0.8278443113772455,0.11231182474999697,0.7979041916167665,0.8323353293413174,0.034431137724550864,0.9586330935251799,0.5434131736526946,0.4311377245508982,0.11227544910179638,0.7933884297520661,0.8413173652694611,0.7634730538922155,0.07784431137724557,0.9074733096085409,0.7544910179640718,0.9011976047904192,0.1467065868263474,0.8372093023255813,0.3
30,baseline,"dro",(None),0.8076347305389222,0.7619760479041916,0.8532934131736527,0.08268078280694623,0.8008982035928144,0.8143712574850299,0.013473053892215536,0.9834558823529412,0.49550898203592814,0.41317365269461076,0.08233532934131738,0.8338368580060422,0.7964071856287425,0.7275449101796407,0.06886227544910173,0.9135338345864662,0.8053892215568862,0.9011976047904192,0.09580838323353302,0.8936877076411959,0.01
30,baseline,"dro",(None),0.8031437125748503,0.75,0.8562874251497006,0.08280437904786116,0.7964071856287425,0.8098802395209581,0.013473053892215647,0.9833641404805914,0.4880239520958084,0.405688622754491,0.08233532934131738,0.8312883435582822,0.7844311377245509,0.7155688622754491,0.06886227544910173,0.9122137404580154,0.8083832335329342,0.9041916167664671,0.09580838323353291,0.8940397350993378,0.1
